txn_id,device,flow_id,role,native_size,req_bytes,mode,n_segments,total_bytes,first_seg,max_seg,min_seg,mean_seg,last_seg
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1760,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1760,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1761,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1761,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1761,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1761,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1762,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1762,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1762,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1762,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1763,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1763,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1763,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1763,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1764,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1764,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1764,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1764,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1765,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1765,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1765,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1765,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1766,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1766,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1766,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1766,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1767,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1767,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1767,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1767,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1768,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1768,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1768,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1768,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1769,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1769,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1769,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1769,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1770,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1770,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1770,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1770,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1771,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1771,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1771,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1771,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1772,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1772,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1772,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1772,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1773,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1773,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1773,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1773,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1774,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1774,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1774,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1774,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1775,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1775,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1775,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1775,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1776,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1776,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1776,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1776,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1777,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1777,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1777,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1777,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1778,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1778,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1778,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1778,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1779,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1779,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1779,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1779,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1780,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1780,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1780,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1780,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1781,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1781,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1781,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1781,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1782,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1782,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1782,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1782,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1783,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1783,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1783,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1783,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1784,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1784,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1784,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1784,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1785,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1785,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1785,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1785,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1786,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1786,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1786,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1786,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1787,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1787,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1787,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1787,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1788,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1788,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1788,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1788,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1789,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1789,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1789,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1789,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1790,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1790,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1790,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1790,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1791,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1791,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1791,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1791,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1792,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1792,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1792,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1792,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1793,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1793,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1793,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1793,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1794,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1794,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1794,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1794,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1795,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
