index,timestamp_us,interface,packet_type,packet_type_name,wire_len,dst_mac,src_mac,ethertype,direction,key_epoch,cell_counter,capture_epoch_index,relative_time_us
62,1786990998330002,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,46,2,202184
63,1786990998330227,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,47,2,202409
64,1786990998330688,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,16,2,202870
65,1786990998330712,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,17,2,202894
66,1786990998337325,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,18,3,0
67,1786990998337370,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,19,3,45
68,1786990998337427,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,20,3,102
69,1786990998337673,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,21,3,348
70,1786990998338199,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,48,3,874
71,1786990998338235,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,49,3,910
72,1786990998538482,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,50,3,201157
73,1786990998538564,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,51,3,201239
74,1786990998538588,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,52,3,201263
75,1786990998538612,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,53,3,201287
76,1786990998538632,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,54,3,201307
77,1786990998538647,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,55,3,201322
78,1786990998538661,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,56,3,201336
79,1786990998538741,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,57,3,201416
80,1786990998539072,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,58,3,201747
81,1786990998539329,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,59,3,202004
