txn_index,tcp_stream,read_frame,read_ts_epoch,read_tcp_seq,read_tcp_len,read_tcp_hdr_len,read_ip_len,read_frame_len,read_dnp3_func,read_dnp3_al_seq,read_dnp3_tr_seq,read_dnp3_src,read_dnp3_dst,read_dnp3_hdr_crc_ok,expected_ack,ack_frame,ack_ts_epoch,ack_tcp_seq,ack_tcp_ack,ack_tcp_len,ack_tcp_hdr_len,ack_ip_len,ack_frame_len,resp_frame,resp_ts_epoch,resp_tcp_seq,resp_tcp_ack,resp_tcp_len,resp_tcp_hdr_len,resp_ip_len,resp_frame_len,resp_dnp3_func,resp_dnp3_al_seq,resp_dnp3_tr_seq,resp_dnp3_src,resp_dnp3_dst,resp_dnp3_hdr_crc_ok,resp_dnp3_frame_total_len,clrt_ms,clrt_ns,read_to_ack_ms,read_to_read_ms,prev_resp_to_read_ms,retransmission_flags,tcp_analysis_flags,ws_malformed,protection_miss_candidate,ambiguity,validation_failure
88,17,475,1785028506.749022675,1472170519,22,32,74,88,1,3,0,1,0,True,1472170541,476,1785028506.749472161,2824820083,1472170541,0,32,52,66,477,1785028506.750553650,2824820083,1472170541,54,32,106,120,129,3,16,0,1,True,54,1.081489,1081489,0.449486,400.007928,397.396535,,,False,False,,
89,17,479,1785028507.149030603,1472170541,22,32,74,88,1,4,0,1,0,True,1472170563,480,1785028507.149485183,2824820137,1472170563,0,32,52,66,481,1785028507.150577858,2824820137,1472170563,54,32,106,120,129,4,17,0,1,True,54,1.092675,1092675,0.454580,253.566273,398.476953,,,False,False,,
90,18,490,1785028507.402596876,966304631,22,32,74,88,1,0,0,1,0,True,966304653,491,1785028507.403050214,32960986,966304653,0,32,52,66,492,1785028507.407572651,32960986,966304653,54,32,106,120,129,0,18,0,1,True,54,4.522437,4522437,0.453338,400.161411,252.019018,,,False,False,,
91,18,494,1785028507.802758287,966304653,22,32,74,88,1,1,0,1,0,True,966304675,495,1785028507.803240803,32961040,966304675,0,32,52,66,496,1785028507.804322270,32961040,966304675,54,32,106,120,129,1,19,0,1,True,54,1.081467,1081467,0.482516,399.996945,395.185636,,,False,False,,
92,18,498,1785028508.202755232,966304675,22,32,74,88,1,2,0,1,0,True,966304697,499,1785028508.203238529,32961094,966304697,0,32,52,66,500,1785028508.204324803,32961094,966304697,54,32,106,120,129,2,20,0,1,True,54,1.086274,1086274,0.483297,399.999379,398.432962,,,False,False,,
93,18,502,1785028508.602754611,966304697,22,32,74,88,1,3,0,1,0,True,966304719,503,1785028508.603152231,32961148,966304719,0,32,52,66,504,1785028508.604283713,32961148,966304719,54,32,106,120,129,3,21,0,1,True,54,1.131482,1131482,0.397620,400.017369,398.429808,,,False,False,,
94,18,506,1785028509.002771980,966304719,22,32,74,88,1,4,0,1,0,True,966304741,507,1785028509.003239483,32961202,966304741,0,32,52,66,508,1785028509.007509549,32961202,966304741,54,32,106,120,129,4,22,0,1,True,54,4.270066,4270066,0.467503,256.271095,398.488267,,,False,False,,
95,19,517,1785028509.259043075,1193786935,22,32,74,88,1,0,0,1,0,True,1193786957,518,1785028509.259514066,610164665,1193786957,0,32,52,66,519,1785028509.282898096,610164665,1193786957,54,32,106,120,129,0,23,0,1,True,54,23.384030,23384030,0.470991,400.179930,251.533526,,,False,False,,
96,19,521,1785028509.659223005,1193786957,22,32,74,88,1,1,0,1,0,True,1193786979,522,1785028509.659692631,610164719,1193786979,0,32,52,66,523,1785028509.662421302,610164719,1193786979,54,32,106,120,129,1,24,0,1,True,54,2.728671,2728671,0.469626,399.984544,376.324909,,,False,False,,
97,19,525,1785028510.059207549,1193786979,22,32,74,88,1,2,0,1,0,True,1193787001,526,1785028510.059717272,610164773,1193787001,0,32,52,66,527,1785028510.062538071,610164773,1193787001,54,32,106,120,129,2,25,0,1,True,54,2.820799,2820799,0.509723,400.003414,396.786247,,,False,False,,
98,19,529,1785028510.459210963,1193787001,22,32,74,88,1,3,0,1,0,True,1193787023,530,1785028510.459728862,610164827,1193787023,0,32,52,66,531,1785028510.471490020,610164827,1193787023,54,32,106,120,129,3,26,0,1,True,54,11.761158,11761158,0.517899,400.003727,396.672892,,,False,False,,
99,19,533,1785028510.859214690,1193787023,22,32,74,88,1,4,0,1,0,True,1193787045,534,1785028510.859678004,610164881,1193787045,0,32,52,66,535,1785028510.861782568,610164881,1193787045,54,32,106,120,129,4,27,0,1,True,54,2.104564,2104564,0.463314,,387.724670,,,False,False,,
