config,delivery,timing_mode,rep,txn,request_size,response_size,selected_target_ms,native_ready_ms,added_hold_ms,server_visible_ms,client_visible_ms,deadline_missed,bypassed,bypass_reason,queue_depth,byte_identical,recv_len,retransmission_count,ack_mode_pcap,dnp3_success
bounded20-30/full,full,bounded,17,4,18,2407,22.9864,0.3823,22.6041,22.9864,23.6506,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,17,5,15,1657,23.6841,0.4449,23.2392,23.6841,23.8928,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,18,1,24,17,24.1662,0.6394,23.5268,24.1662,24.6887,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,18,2,21,17,20.1017,0.3903,19.7114,20.1017,20.568,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,18,3,24,17,28.2521,0.4352,27.8169,28.2521,28.7427,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,18,4,18,2407,22.9864,0.3965,22.5899,22.9864,23.4735,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,18,5,15,1657,23.6841,0.4566,23.2275,23.6841,23.8956,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,19,1,24,17,24.1662,0.6325,23.5337,24.1662,24.3486,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,19,2,21,17,20.1017,0.3755,19.7262,20.1017,20.5058,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,19,3,24,17,28.2521,0.3619,27.8902,28.2521,28.5813,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,19,4,18,2407,22.9864,0.3576,22.6288,22.9864,23.3017,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,19,5,15,1657,23.6841,0.4181,23.266,23.6841,24.0424,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,20,1,24,17,24.1662,0.6153,23.5509,24.1662,24.6081,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,20,2,21,17,20.1017,0.4177,19.6839,20.1017,20.5009,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,20,3,24,17,28.2521,0.3837,27.8684,28.2521,28.4319,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,20,4,18,2407,22.9864,0.3715,22.6149,22.9864,23.2911,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,20,5,15,1657,23.6841,0.4403,23.2438,23.6841,24.0302,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,21,1,24,17,24.1662,0.5985,23.5677,24.1662,24.63,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,21,2,21,17,20.1017,0.3855,19.7162,20.1017,20.6553,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,21,3,24,17,28.2521,0.3861,27.866,28.2521,28.4313,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,21,4,18,2407,22.9864,0.3591,22.6273,22.9864,23.6281,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,21,5,15,1657,23.6841,0.4511,23.233,23.6841,23.8619,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,22,1,24,17,24.1662,0.421,23.7452,24.1662,24.3474,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,22,2,21,17,20.1017,0.4282,19.6735,20.1017,20.5069,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,22,3,24,17,28.2521,0.38,27.872,28.2521,28.5939,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,22,4,18,2407,22.9864,0.3727,22.6137,22.9864,23.3042,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,22,5,15,1657,23.6841,0.4206,23.2635,23.6841,24.064,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,23,1,24,17,24.1662,0.6256,23.5406,24.1662,24.3524,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,23,2,21,17,20.1017,0.386,19.7157,20.1017,20.5256,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,23,3,24,17,28.2521,0.3696,27.8825,28.2521,28.8373,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,23,4,18,2407,22.9864,0.3886,22.5978,22.9864,23.1653,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,23,5,15,1657,23.6841,0.4268,23.2574,23.6841,24.0516,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,24,1,24,17,24.1662,0.6376,23.5286,24.1662,24.352,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,24,2,21,17,20.1017,0.3788,19.7229,20.1017,20.531,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,24,3,24,17,28.2521,0.3748,27.8773,28.2521,28.5618,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,24,4,18,2407,22.9864,0.3684,22.618,22.9864,23.3086,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,24,5,15,1657,23.6841,0.4201,23.264,23.6841,24.033,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,25,1,24,17,24.1662,0.6199,23.5463,24.1662,24.3293,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,25,2,21,17,20.1017,0.3797,19.722,20.1017,20.5113,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,25,3,24,17,28.2521,0.3751,27.8769,28.2521,29.5335,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,25,4,18,2407,22.9864,0.3832,22.6032,22.9864,23.3352,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,25,5,15,1657,23.6841,0.4345,23.2496,23.6841,24.1369,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,26,1,24,17,24.1662,0.6332,23.533,24.1662,24.3601,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,26,2,21,17,20.1017,0.3769,19.7248,20.1017,20.5134,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,26,3,24,17,28.2521,0.3667,27.8853,28.2521,28.5709,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,26,4,18,2407,22.9864,0.3648,22.6216,22.9864,23.3021,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,26,5,15,1657,23.6841,0.426,23.2582,23.6841,24.043,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,27,1,24,17,24.1662,0.6287,23.5375,24.1662,24.3509,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,27,2,21,17,20.1017,0.3722,19.7295,20.1017,20.5082,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,27,3,24,17,28.2521,0.358,27.8941,28.2521,28.5967,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,27,4,18,2407,22.9864,0.3577,22.6287,22.9864,23.2595,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,27,5,15,1657,23.6841,0.4292,23.2549,23.6841,24.0654,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,28,1,24,17,24.1662,0.6091,23.5571,24.1662,24.3809,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,28,2,21,17,20.1017,0.3733,19.7284,20.1017,20.554,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,28,3,24,17,28.2521,0.4133,27.8388,28.2521,28.6326,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,28,4,18,2407,22.9864,0.374,22.6124,22.9864,23.3732,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,28,5,15,1657,23.6841,0.4344,23.2497,23.6841,24.1125,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,29,1,24,17,24.1662,0.5878,23.5784,24.1662,24.3485,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,29,2,21,17,20.1017,0.3543,19.7474,20.1017,20.5024,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,29,3,24,17,28.2521,0.3543,27.8978,28.2521,28.5719,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,29,4,18,2407,22.9864,0.3522,22.6342,22.9864,23.2944,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,29,5,15,1657,23.6841,0.4121,23.272,23.6841,24.0438,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,0,1,24,17,0.0,0.6159,0.0,0.6159,0.8557,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,0,2,21,17,0.0,0.3738,0.0,0.3738,0.8319,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,0,3,24,17,0.0,0.3621,0.0,0.3621,0.6952,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,0,4,18,2407,0.0,0.3577,0.0,0.3577,0.8247,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,0,5,15,1657,0.0,0.4055,0.0,0.4055,1.3062,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,1,1,24,17,0.0,0.6654,0.0,0.6654,0.5143,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,1,2,21,17,0.0,0.3778,0.0,0.3778,0.4404,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,1,3,24,17,0.0,0.431,0.0,0.431,0.3628,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,1,4,18,2407,0.0,0.3609,0.0,0.3609,0.4466,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,1,5,15,1657,0.0,0.3924,0.0,0.3924,1.213,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,2,1,24,17,0.0,0.6367,0.0,0.6367,0.8994,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,2,2,21,17,0.0,0.3676,0.0,0.3676,0.7814,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,2,3,24,17,0.0,0.3754,0.0,0.3754,0.6859,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,2,4,18,2407,0.0,0.3555,0.0,0.3555,0.7855,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,2,5,15,1657,0.0,0.3882,0.0,0.3882,1.3174,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,3,1,24,17,0.0,0.6472,0.0,0.6472,0.8441,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,3,2,21,17,0.0,0.3623,0.0,0.3623,0.7485,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,3,3,24,17,0.0,0.3429,0.0,0.3429,0.6386,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,3,4,18,2407,0.0,0.3379,0.0,0.3379,0.7754,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,3,5,15,1657,0.0,0.3958,0.0,0.3958,1.1463,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,4,1,24,17,0.0,0.6486,0.0,0.6486,0.9101,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,4,2,21,17,0.0,0.3798,0.0,0.3798,0.7645,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,4,3,24,17,0.0,0.4223,0.0,0.4223,0.6699,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,4,4,18,2407,0.0,0.3659,0.0,0.3659,0.7928,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,4,5,15,1657,0.0,0.4017,0.0,0.4017,1.1142,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,5,1,24,17,0.0,0.6344,0.0,0.6344,0.5578,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,5,2,21,17,0.0,0.3741,0.0,0.3741,0.5649,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,5,3,24,17,0.0,0.3696,0.0,0.3696,0.4853,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,5,4,18,2407,0.0,0.2823,0.0,0.2823,0.6088,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,5,5,15,1657,0.0,0.3084,0.0,0.3084,1.5996,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,6,1,24,17,0.0,0.6135,0.0,0.6135,0.4624,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,6,2,21,17,0.0,0.3819,0.0,0.3819,0.4349,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,6,3,24,17,0.0,0.4043,0.0,0.4043,0.4191,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,6,4,18,2407,0.0,0.3679,0.0,0.3679,0.3916,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,6,5,15,1657,0.0,0.42,0.0,0.42,0.956,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,7,1,24,17,0.0,0.6117,0.0,0.6117,0.7294,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,7,2,21,17,0.0,0.3691,0.0,0.3691,0.7816,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,7,3,24,17,0.0,0.3489,0.0,0.3489,0.6732,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,7,4,18,2407,0.0,0.3556,0.0,0.3556,0.801,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,7,5,15,1657,0.0,0.3883,0.0,0.3883,0.9491,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,8,1,24,17,0.0,0.6115,0.0,0.6115,0.7359,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,8,2,21,17,0.0,0.3697,0.0,0.3697,0.7351,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,8,3,24,17,0.0,0.3769,0.0,0.3769,0.6569,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,8,4,18,2407,0.0,0.3556,0.0,0.3556,0.7797,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,8,5,15,1657,0.0,0.4006,0.0,0.4006,0.5448,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,9,1,24,17,0.0,0.6055,0.0,0.6055,0.695,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,9,2,21,17,0.0,0.3741,0.0,0.3741,0.7228,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,9,3,24,17,0.0,0.4043,0.0,0.4043,0.7264,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,9,4,18,2407,0.0,0.3181,0.0,0.3181,0.7921,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,9,5,15,1657,0.0,0.3128,0.0,0.3128,0.9357,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,10,1,24,17,0.0,0.606,0.0,0.606,2.1594,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,10,2,21,17,0.0,0.3607,0.0,0.3607,0.7296,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,10,3,24,17,0.0,0.4047,0.0,0.4047,0.6564,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,10,4,18,2407,0.0,0.2787,0.0,0.2787,0.7901,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,10,5,15,1657,0.0,0.3069,0.0,0.3069,1.0601,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,11,1,24,17,0.0,0.5268,0.0,0.5268,0.8433,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,11,2,21,17,0.0,0.3735,0.0,0.3735,0.7898,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,11,3,24,17,0.0,0.3725,0.0,0.3725,0.6484,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,11,4,18,2407,0.0,0.4004,0.0,0.4004,0.7836,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,11,5,15,1657,0.0,0.4357,0.0,0.4357,1.2142,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,12,1,24,17,0.0,0.6163,0.0,0.6163,0.8601,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,12,2,21,17,0.0,0.3623,0.0,0.3623,0.7835,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,12,3,24,17,0.0,0.354,0.0,0.354,0.6592,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,12,4,18,2407,0.0,0.35,0.0,0.35,0.802,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,12,5,15,1657,0.0,0.3862,0.0,0.3862,1.2366,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,13,1,24,17,0.0,0.6178,0.0,0.6178,0.8596,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,13,2,21,17,0.0,0.3776,0.0,0.3776,0.7798,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,13,3,24,17,0.0,0.3909,0.0,0.3909,0.6329,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,13,4,18,2407,0.0,0.4075,0.0,0.4075,0.7722,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,13,5,15,1657,0.0,0.3589,0.0,0.3589,1.2181,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,14,1,24,17,0.0,0.6078,0.0,0.6078,0.6627,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,14,2,21,17,0.0,0.3706,0.0,0.3706,0.587,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,14,3,24,17,0.0,0.3576,0.0,0.3576,0.4805,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,14,4,18,2407,0.0,0.393,0.0,0.393,0.5992,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,14,5,15,1657,0.0,0.3885,0.0,0.3885,1.113,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,15,1,24,17,0.0,0.6278,0.0,0.6278,0.8802,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,15,2,21,17,0.0,0.3771,0.0,0.3771,0.7466,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,15,3,24,17,0.0,0.3628,0.0,0.3628,0.6482,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,15,4,18,2407,0.0,0.3567,0.0,0.3567,0.7799,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,15,5,15,1657,0.0,0.3932,0.0,0.3932,1.1276,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,16,1,24,17,0.0,0.6221,0.0,0.6221,0.845,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,16,2,21,17,0.0,0.4145,0.0,0.4145,0.7496,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,16,3,24,17,0.0,0.3751,0.0,0.3751,0.675,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,16,4,18,2407,0.0,0.3587,0.0,0.3587,0.8216,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,16,5,15,1657,0.0,0.3855,0.0,0.3855,0.8066,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,17,1,24,17,0.0,0.649,0.0,0.649,0.851,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,17,2,21,17,0.0,0.3536,0.0,0.3536,0.7414,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,17,3,24,17,0.0,0.3456,0.0,0.3456,0.6894,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,17,4,18,2407,0.0,0.3441,0.0,0.3441,0.7882,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,17,5,15,1657,0.0,0.3664,0.0,0.3664,1.051,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,18,1,24,17,0.0,0.6068,0.0,0.6068,0.8594,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,18,2,21,17,0.0,0.3613,0.0,0.3613,0.7702,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,18,3,24,17,0.0,0.3507,0.0,0.3507,0.6429,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,18,4,18,2407,0.0,0.4292,0.0,0.4292,0.8007,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,18,5,15,1657,0.0,0.3053,0.0,0.3053,1.3069,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,19,1,24,17,0.0,0.6361,0.0,0.6361,0.8538,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,19,2,21,17,0.0,0.364,0.0,0.364,0.7712,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,19,3,24,17,0.0,0.367,0.0,0.367,0.6697,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,19,4,18,2407,0.0,0.352,0.0,0.352,0.8015,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,19,5,15,1657,0.0,0.3754,0.0,0.3754,1.1056,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,20,1,24,17,0.0,0.6221,0.0,0.6221,0.8658,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,20,2,21,17,0.0,0.4071,0.0,0.4071,0.7523,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,20,3,24,17,0.0,0.3753,0.0,0.3753,0.6379,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,20,4,18,2407,0.0,0.3903,0.0,0.3903,0.8182,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,20,5,15,1657,0.0,0.4072,0.0,0.4072,1.3129,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,21,1,24,17,0.0,0.6426,0.0,0.6426,0.8742,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,21,2,21,17,0.0,0.3794,0.0,0.3794,0.7533,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,21,3,24,17,0.0,0.3668,0.0,0.3668,0.632,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,21,4,18,2407,0.0,0.3713,0.0,0.3713,0.7766,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,21,5,15,1657,0.0,0.403,0.0,0.403,1.318,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,22,1,24,17,0.0,0.6604,0.0,0.6604,0.9006,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,22,2,21,17,0.0,0.3773,0.0,0.3773,0.7758,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,22,3,24,17,0.0,0.369,0.0,0.369,0.6772,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,22,4,18,2407,0.0,0.3618,0.0,0.3618,0.7772,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,22,5,15,1657,0.0,0.3993,0.0,0.3993,1.3272,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,23,1,24,17,0.0,0.6435,0.0,0.6435,0.9297,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,23,2,21,17,0.0,0.3829,0.0,0.3829,0.8113,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,23,3,24,17,0.0,0.3691,0.0,0.3691,0.6317,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,23,4,18,2407,0.0,0.3678,0.0,0.3678,0.8035,False,False,none,0,True,2407,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,23,5,15,1657,0.0,0.4038,0.0,0.4038,1.0881,False,False,none,0,True,1657,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,24,1,24,17,0.0,0.6473,0.0,0.6473,0.7179,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,24,2,21,17,0.0,0.3887,0.0,0.3887,0.5819,False,False,none,0,True,17,na_no_pcap,not_captured,True
native/crc-split,crc-boundary,native,24,3,24,17,0.0,0.3767,0.0,0.3767,0.5075,False,False,none,0,True,17,na_no_pcap,not_captured,True
