capture_epoch_index,timestamp_us,slot_offset_us,slot_name,direction,cell_index,position_in_epoch,wire_len,dst_mac,src_mac,ethertype,magic,version,policy_id,key_epoch,cell_counter,public_header_len,ciphertext_len,tag_len,protocol,outer_flow_id,fragment_flag,retry_or_error_flag
57,1800000057000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,342,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,343,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,344,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,345,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,912,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,913,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,914,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,915,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,916,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,917,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,918,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,919,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057201500,201500,response,reverse,6,12,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,920,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057201750,201750,response,reverse,7,13,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,921,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057202000,202000,response,reverse,8,14,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,922,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057202250,202250,response,reverse,9,15,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,923,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057202500,202500,response,reverse,10,16,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,924,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057202750,202750,response,reverse,11,17,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,925,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057203000,203000,response,reverse,12,18,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,926,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057203250,203250,response,reverse,13,19,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,927,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057203500,203500,tail,forward,0,20,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,346,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
57,1800000057203750,203750,tail,forward,1,21,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,347,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,348,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,349,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,350,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,351,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,928,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,929,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,930,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,931,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,932,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,933,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,934,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,935,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058201500,201500,response,reverse,6,12,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,936,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058201750,201750,response,reverse,7,13,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,937,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058202000,202000,response,reverse,8,14,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,938,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058202250,202250,response,reverse,9,15,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,939,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058202500,202500,response,reverse,10,16,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,940,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058202750,202750,response,reverse,11,17,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,941,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058203000,203000,response,reverse,12,18,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,942,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058203250,203250,response,reverse,13,19,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,943,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058203500,203500,tail,forward,0,20,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,352,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
58,1800000058203750,203750,tail,forward,1,21,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,353,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,354,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,355,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,356,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,357,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,944,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,945,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,946,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,947,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,948,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,949,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,950,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,951,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059201500,201500,response,reverse,6,12,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,952,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059201750,201750,response,reverse,7,13,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,953,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059202000,202000,response,reverse,8,14,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,954,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059202250,202250,response,reverse,9,15,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,955,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059202500,202500,response,reverse,10,16,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,956,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059202750,202750,response,reverse,11,17,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,957,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059203000,203000,response,reverse,12,18,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,958,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059203250,203250,response,reverse,13,19,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,959,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059203500,203500,tail,forward,0,20,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,358,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
59,1800000059203750,203750,tail,forward,1,21,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,359,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,360,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,361,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,362,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,363,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,960,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,961,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,962,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,963,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,964,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,965,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,966,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,967,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060201500,201500,response,reverse,6,12,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,968,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060201750,201750,response,reverse,7,13,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,969,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060202000,202000,response,reverse,8,14,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,970,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060202250,202250,response,reverse,9,15,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,971,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060202500,202500,response,reverse,10,16,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,972,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060202750,202750,response,reverse,11,17,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,973,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060203000,203000,response,reverse,12,18,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,974,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060203250,203250,response,reverse,13,19,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,975,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060203500,203500,tail,forward,0,20,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,364,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
60,1800000060203750,203750,tail,forward,1,21,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,365,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,366,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,367,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,368,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,369,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,976,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,977,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,978,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,979,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,980,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,981,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,982,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,983,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061201500,201500,response,reverse,6,12,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,984,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061201750,201750,response,reverse,7,13,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,985,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061202000,202000,response,reverse,8,14,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,986,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061202250,202250,response,reverse,9,15,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,987,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061202500,202500,response,reverse,10,16,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,988,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061202750,202750,response,reverse,11,17,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,989,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061203000,203000,response,reverse,12,18,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,990,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061203250,203250,response,reverse,13,19,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,991,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061203500,203500,tail,forward,0,20,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,370,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
61,1800000061203750,203750,tail,forward,1,21,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,371,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,372,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,373,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,374,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,375,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,992,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,993,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,994,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,995,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,996,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,997,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,998,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,999,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062201500,201500,response,reverse,6,12,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1000,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062201750,201750,response,reverse,7,13,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1001,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062202000,202000,response,reverse,8,14,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1002,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062202250,202250,response,reverse,9,15,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1003,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062202500,202500,response,reverse,10,16,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1004,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062202750,202750,response,reverse,11,17,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1005,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062203000,203000,response,reverse,12,18,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1006,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062203250,203250,response,reverse,13,19,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1007,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062203500,203500,tail,forward,0,20,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,376,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
62,1800000062203750,203750,tail,forward,1,21,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,377,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063000000,0,request,forward,0,0,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,378,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063000250,250,request,forward,1,1,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,379,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063000500,500,request,forward,2,2,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,380,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063000750,750,request,forward,3,3,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,D4C1,1,1,1,381,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063001000,1000,ack,reverse,0,4,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1008,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063001250,1250,ack,reverse,1,5,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1009,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063200000,200000,response,reverse,0,6,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1010,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063200250,200250,response,reverse,1,7,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1011,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063200500,200500,response,reverse,2,8,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1012,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063200750,200750,response,reverse,3,9,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1013,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063201000,201000,response,reverse,4,10,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1014,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
63,1800000063201250,201250,response,reverse,5,11,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,D4C1,1,1,1,1015,18,208,16,defense4-s3-cell,d4-cell-v1,0,0
