config,capture,device_label,is_reference,master_ip,master_port,outstation_ip,outstation_port,tcp_stream,connection_id,req_frame,req_time_epoch,req_seq,req_ack,req_flags,req_tcp_len,req_ip_len,req_func,first_rev_frame,first_rev_time_epoch,first_rev_tcp_len,first_rev_flags,pure_ack_present,pure_ack_frame,pure_ack_time_epoch,pure_ack_seq,pure_ack_ack,resp_frame,resp_time_epoch,resp_tcp_len,resp_ip_len,resp_flags,resp_func,req_to_first_rev_ms,req_to_pure_ack_ms,pure_ack_to_resp_ms,req_to_resp_ms,retransmission_count,duplicate_ack_count,out_of_order,reset,missing_response,packet_count,transaction_ip_bytes,classification,classification_confidence,ambiguity_reason,ack_mode,response_delivery,is_first_in_connection
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43880,127.0.0.1,20000,3,127.0.0.1:43880<->127.0.0.1:20000#s3,31,1784212278.643648,25,18,0x0018,21,87,2,32,1784212278.6820436,17,0x0018,False,,,,,32,1784212278.6820436,17,83,0x0018,129,38.395643,,,38.395643,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43880,127.0.0.1,20000,3,127.0.0.1:43880<->127.0.0.1:20000#s3,33,1784212278.6821182,46,35,0x0018,24,90,20,34,1784212278.7208714,17,0x0018,False,,,,,34,1784212278.7208714,17,83,0x0018,129,38.753271,,,38.753271,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43880,127.0.0.1,20000,3,127.0.0.1:43880<->127.0.0.1:20000#s3,35,1784212278.7210023,70,52,0x0018,18,84,1,36,1784212278.760067,2407,0x0018,False,,,,,36,1784212278.760067,2407,2473,0x0018,129,39.064646,,,39.064646,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43880,127.0.0.1,20000,3,127.0.0.1:43880<->127.0.0.1:20000#s3,37,1784212278.760316,88,2459,0x0018,15,81,0,38,1784212278.7988913,1657,0x0018,False,,,,,38,1784212278.7988913,1657,1723,0x0018,129,38.575411,,,38.575411,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43892,127.0.0.1,20000,5,127.0.0.1:43892<->127.0.0.1:20000#s5,48,1784212280.0169997,1,1,0x0018,24,90,20,49,1784212280.017011,0,0x0010,True,49,1784212280.017011,1,25,50,1784212280.055131,17,83,0x0018,129,0.011206,0.011206,38.120031,38.131237,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43892,127.0.0.1,20000,5,127.0.0.1:43892<->127.0.0.1:20000#s5,52,1784212280.055208,25,18,0x0018,21,87,2,53,1784212280.055219,0,0x0010,True,53,1784212280.055219,18,46,54,1784212280.0935888,17,83,0x0018,129,0.010967,0.010967,38.369894,38.380861,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43892,127.0.0.1,20000,5,127.0.0.1:43892<->127.0.0.1:20000#s5,55,1784212280.093653,46,35,0x0018,24,90,20,56,1784212280.0936656,0,0x0010,True,56,1784212280.0936656,35,70,57,1784212280.1323943,17,83,0x0018,129,0.012636,0.012636,38.728714,38.74135,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43892,127.0.0.1,20000,5,127.0.0.1:43892<->127.0.0.1:20000#s5,58,1784212280.1325128,70,52,0x0018,18,84,1,59,1784212280.1714125,2407,0x0018,False,,,,,59,1784212280.1714125,2407,2473,0x0018,129,38.89966,,,38.89966,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43892,127.0.0.1,20000,5,127.0.0.1:43892<->127.0.0.1:20000#s5,60,1784212280.1715333,88,2459,0x0018,15,81,0,61,1784212280.2106326,1657,0x0018,False,,,,,61,1784212280.2106326,1657,1723,0x0018,129,39.099216,,,39.099216,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43916,127.0.0.1,20000,7,127.0.0.1:43916<->127.0.0.1:20000#s7,71,1784212281.428795,1,1,0x0018,24,90,20,72,1784212281.4288065,0,0x0010,True,72,1784212281.4288065,1,25,73,1784212281.4669573,17,83,0x0018,129,0.011444,0.011444,38.150787,38.162231,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43916,127.0.0.1,20000,7,127.0.0.1:43916<->127.0.0.1:20000#s7,75,1784212281.467036,25,18,0x0018,21,87,2,76,1784212281.4670465,0,0x0010,True,76,1784212281.4670465,18,46,77,1784212281.5054452,17,83,0x0018,129,0.01049,0.01049,38.398743,38.409233,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43916,127.0.0.1,20000,7,127.0.0.1:43916<->127.0.0.1:20000#s7,78,1784212281.5055087,46,35,0x0018,24,90,20,79,1784212281.5055215,0,0x0010,True,79,1784212281.5055215,35,70,80,1784212281.5442858,17,83,0x0018,129,0.012875,0.012875,38.764238,38.777113,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43916,127.0.0.1,20000,7,127.0.0.1:43916<->127.0.0.1:20000#s7,81,1784212281.5444152,70,52,0x0018,18,84,1,82,1784212281.5836825,2407,0x0018,False,,,,,82,1784212281.5836825,2407,2473,0x0018,129,39.267302,,,39.267302,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43916,127.0.0.1,20000,7,127.0.0.1:43916<->127.0.0.1:20000#s7,83,1784212281.5838149,88,2459,0x0018,15,81,0,84,1784212281.6227539,1657,0x0018,False,,,,,84,1784212281.6227539,1657,1723,0x0018,129,38.938999,,,38.938999,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43932,127.0.0.1,20000,9,127.0.0.1:43932<->127.0.0.1:20000#s9,94,1784212282.8409665,1,1,0x0018,24,90,20,95,1784212282.8409781,0,0x0010,True,95,1784212282.8409781,1,25,96,1784212282.8791301,17,83,0x0018,129,0.011683,0.011683,38.151979,38.163662,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43932,127.0.0.1,20000,9,127.0.0.1:43932<->127.0.0.1:20000#s9,98,1784212282.8792086,25,18,0x0018,21,87,2,99,1784212282.8792193,0,0x0010,True,99,1784212282.8792193,18,46,100,1784212282.9176195,17,83,0x0018,129,0.010729,0.010729,38.400173,38.410902,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43932,127.0.0.1,20000,9,127.0.0.1:43932<->127.0.0.1:20000#s9,101,1784212282.9176917,46,35,0x0018,24,90,20,102,1784212282.9177046,0,0x0010,True,102,1784212282.9177046,35,70,103,1784212282.9564502,17,83,0x0018,129,0.012875,0.012875,38.745642,38.758516,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43932,127.0.0.1,20000,9,127.0.0.1:43932<->127.0.0.1:20000#s9,104,1784212282.9565787,70,52,0x0018,18,84,1,105,1784212282.9953458,2407,0x0018,False,,,,,105,1784212282.9953458,2407,2473,0x0018,129,38.767099,,,38.767099,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43932,127.0.0.1,20000,9,127.0.0.1:43932<->127.0.0.1:20000#s9,106,1784212282.9954555,88,2459,0x0018,15,81,0,107,1784212283.034385,1657,0x0018,False,,,,,107,1784212283.034385,1657,1723,0x0018,129,38.929462,,,38.929462,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43944,127.0.0.1,20000,11,127.0.0.1:43944<->127.0.0.1:20000#s11,117,1784212284.252859,1,1,0x0018,24,90,20,118,1784212284.2528703,0,0x0010,True,118,1784212284.2528703,1,25,119,1784212284.2910206,17,83,0x0018,129,0.011206,0.011206,38.150311,38.161516,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43944,127.0.0.1,20000,11,127.0.0.1:43944<->127.0.0.1:20000#s11,121,1784212284.291077,25,18,0x0018,21,87,2,122,1784212284.2910872,0,0x0010,True,122,1784212284.2910872,18,46,123,1784212284.3294966,17,83,0x0018,129,0.010252,0.010252,38.409472,38.419724,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43944,127.0.0.1,20000,11,127.0.0.1:43944<->127.0.0.1:20000#s11,124,1784212284.3298285,46,35,0x0018,24,90,20,125,1784212284.3298411,0,0x0010,True,125,1784212284.3298411,35,70,126,1784212284.3684046,17,83,0x0018,129,0.012636,0.012636,38.56349,38.576126,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43944,127.0.0.1,20000,11,127.0.0.1:43944<->127.0.0.1:20000#s11,127,1784212284.3685331,70,52,0x0018,18,84,1,128,1784212284.4075654,2407,0x0018,False,,,,,128,1784212284.4075654,2407,2473,0x0018,129,39.032221,,,39.032221,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43944,127.0.0.1,20000,11,127.0.0.1:43944<->127.0.0.1:20000#s11,129,1784212284.4077103,88,2459,0x0018,15,81,0,130,1784212284.4468067,1657,0x0018,False,,,,,130,1784212284.4468067,1657,1723,0x0018,129,39.096355,,,39.096355,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43966,127.0.0.1,20000,13,127.0.0.1:43966<->127.0.0.1:20000#s13,140,1784212285.6656106,1,1,0x0018,24,90,20,141,1784212285.6656222,0,0x0010,True,141,1784212285.6656222,1,25,142,1784212285.7037387,17,83,0x0018,129,0.011683,0.011683,38.116455,38.128138,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43966,127.0.0.1,20000,13,127.0.0.1:43966<->127.0.0.1:20000#s13,144,1784212285.7037888,25,18,0x0018,21,87,2,145,1784212285.7421765,17,0x0018,False,,,,,145,1784212285.7421765,17,83,0x0018,129,38.387775,,,38.387775,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43966,127.0.0.1,20000,13,127.0.0.1:43966<->127.0.0.1:20000#s13,146,1784212285.742222,46,35,0x0018,24,90,20,147,1784212285.7806313,17,0x0018,False,,,,,147,1784212285.7806313,17,83,0x0018,129,38.409233,,,38.409233,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43966,127.0.0.1,20000,13,127.0.0.1:43966<->127.0.0.1:20000#s13,148,1784212285.780734,70,52,0x0018,18,84,1,149,1784212285.8192282,2407,0x0018,False,,,,,149,1784212285.8192282,2407,2473,0x0018,129,38.49411,,,38.49411,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,43966,127.0.0.1,20000,13,127.0.0.1:43966<->127.0.0.1:20000#s13,150,1784212285.819283,88,2459,0x0018,15,81,0,151,1784212285.8577373,1657,0x0018,False,,,,,151,1784212285.8577373,1657,1723,0x0018,129,38.454294,,,38.454294,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53878,127.0.0.1,20000,15,127.0.0.1:53878<->127.0.0.1:20000#s15,161,1784212287.0757833,1,1,0x0018,24,90,20,162,1784212287.0757945,0,0x0010,True,162,1784212287.0757945,1,25,163,1784212287.1139734,17,83,0x0018,129,0.011206,0.011206,38.178921,38.190126,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53878,127.0.0.1,20000,15,127.0.0.1:53878<->127.0.0.1:20000#s15,165,1784212287.1140518,25,18,0x0018,21,87,2,166,1784212287.1140623,0,0x0010,True,166,1784212287.1140623,18,46,167,1784212287.1524708,17,83,0x0018,129,0.01049,0.01049,38.408518,38.419008,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53878,127.0.0.1,20000,15,127.0.0.1:53878<->127.0.0.1:20000#s15,168,1784212287.152544,46,35,0x0018,24,90,20,169,1784212287.1912768,17,0x0018,False,,,,,169,1784212287.1912768,17,83,0x0018,129,38.732767,,,38.732767,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53878,127.0.0.1,20000,15,127.0.0.1:53878<->127.0.0.1:20000#s15,170,1784212287.191399,70,52,0x0018,18,84,1,171,1784212287.2302694,2407,0x0018,False,,,,,171,1784212287.2302694,2407,2473,0x0018,129,38.870335,,,38.870335,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53878,127.0.0.1,20000,15,127.0.0.1:53878<->127.0.0.1:20000#s15,172,1784212287.2304218,88,2459,0x0018,15,81,0,173,1784212287.2691035,1657,0x0018,False,,,,,173,1784212287.2691035,1657,1723,0x0018,129,38.681746,,,38.681746,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53888,127.0.0.1,20000,17,127.0.0.1:53888<->127.0.0.1:20000#s17,183,1784212288.4875834,1,1,0x0018,24,90,20,184,1784212288.4875946,0,0x0010,True,184,1784212288.4875946,1,25,185,1784212288.5257442,17,83,0x0018,129,0.011206,0.011206,38.149595,38.160801,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53888,127.0.0.1,20000,17,127.0.0.1:53888<->127.0.0.1:20000#s17,187,1784212288.5260916,25,18,0x0018,21,87,2,188,1784212288.526102,0,0x0010,True,188,1784212288.526102,18,46,189,1784212288.564241,17,83,0x0018,129,0.01049,0.01049,38.138866,38.149357,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53888,127.0.0.1,20000,17,127.0.0.1:53888<->127.0.0.1:20000#s17,190,1784212288.5643141,46,35,0x0018,24,90,20,191,1784212288.6030643,17,0x0018,False,,,,,191,1784212288.6030643,17,83,0x0018,129,38.750172,,,38.750172,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53888,127.0.0.1,20000,17,127.0.0.1:53888<->127.0.0.1:20000#s17,192,1784212288.6031945,70,52,0x0018,18,84,1,193,1784212288.6422367,2407,0x0018,False,,,,,193,1784212288.6422367,2407,2473,0x0018,129,39.042234,,,39.042234,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53888,127.0.0.1,20000,17,127.0.0.1:53888<->127.0.0.1:20000#s17,194,1784212288.6423695,88,2459,0x0018,15,81,0,195,1784212288.6809428,1657,0x0018,False,,,,,195,1784212288.6809428,1657,1723,0x0018,129,38.573265,,,38.573265,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53904,127.0.0.1,20000,19,127.0.0.1:53904<->127.0.0.1:20000#s19,205,1784212289.899082,1,1,0x0018,24,90,20,206,1784212289.8990934,0,0x0010,True,206,1784212289.8990934,1,25,207,1784212289.9372466,17,83,0x0018,129,0.011444,0.011444,38.153172,38.164616,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53904,127.0.0.1,20000,19,127.0.0.1:53904<->127.0.0.1:20000#s19,209,1784212289.9373245,25,18,0x0018,21,87,2,210,1784212289.937335,0,0x0010,True,210,1784212289.937335,18,46,211,1784212289.9757276,17,83,0x0018,129,0.01049,0.01049,38.392544,38.403034,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53904,127.0.0.1,20000,19,127.0.0.1:53904<->127.0.0.1:20000#s19,212,1784212289.9758005,46,35,0x0018,24,90,20,213,1784212290.0145416,17,0x0018,False,,,,,213,1784212290.0145416,17,83,0x0018,129,38.741112,,,38.741112,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53904,127.0.0.1,20000,19,127.0.0.1:53904<->127.0.0.1:20000#s19,214,1784212290.0146656,70,52,0x0018,18,84,1,215,1784212290.0535448,2407,0x0018,False,,,,,215,1784212290.0535448,2407,2473,0x0018,129,38.879156,,,38.879156,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53904,127.0.0.1,20000,19,127.0.0.1:53904<->127.0.0.1:20000#s19,216,1784212290.0536933,88,2459,0x0018,15,81,0,217,1784212290.0926669,1657,0x0018,False,,,,,217,1784212290.0926669,1657,1723,0x0018,129,38.97357,,,38.97357,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53926,127.0.0.1,20000,21,127.0.0.1:53926<->127.0.0.1:20000#s21,227,1784212291.3112018,1,1,0x0018,24,90,20,228,1784212291.3112133,0,0x0010,True,228,1784212291.3112133,1,25,229,1784212291.3493679,17,83,0x0018,129,0.011444,0.011444,38.154602,38.166046,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53926,127.0.0.1,20000,21,127.0.0.1:53926<->127.0.0.1:20000#s21,231,1784212291.349447,25,18,0x0018,21,87,2,232,1784212291.3494575,0,0x0010,True,232,1784212291.3494575,18,46,233,1784212291.3878477,17,83,0x0018,129,0.01049,0.01049,38.39016,38.40065,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53926,127.0.0.1,20000,21,127.0.0.1:53926<->127.0.0.1:20000#s21,234,1784212291.387921,46,35,0x0018,24,90,20,235,1784212291.4266918,17,0x0018,False,,,,,235,1784212291.4266918,17,83,0x0018,129,38.770676,,,38.770676,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53926,127.0.0.1,20000,21,127.0.0.1:53926<->127.0.0.1:20000#s21,236,1784212291.4268157,70,52,0x0018,18,84,1,237,1784212291.4657216,2407,0x0018,False,,,,,237,1784212291.4657216,2407,2473,0x0018,129,38.905859,,,38.905859,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53926,127.0.0.1,20000,21,127.0.0.1:53926<->127.0.0.1:20000#s21,238,1784212291.4658668,88,2459,0x0018,15,81,0,239,1784212291.504698,1657,0x0018,False,,,,,239,1784212291.504698,1657,1723,0x0018,129,38.831234,,,38.831234,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53940,127.0.0.1,20000,23,127.0.0.1:53940<->127.0.0.1:20000#s23,249,1784212292.722892,1,1,0x0018,24,90,20,250,1784212292.7229035,0,0x0010,True,250,1784212292.7229035,1,25,251,1784212292.7610233,17,83,0x0018,129,0.011444,0.011444,38.119793,38.131237,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53940,127.0.0.1,20000,23,127.0.0.1:53940<->127.0.0.1:20000#s23,253,1784212292.7610986,25,18,0x0018,21,87,2,254,1784212292.799489,17,0x0018,False,,,,,254,1784212292.799489,17,83,0x0018,129,38.390398,,,38.390398,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53940,127.0.0.1,20000,23,127.0.0.1:53940<->127.0.0.1:20000#s23,255,1784212292.7995644,46,35,0x0018,24,90,20,256,1784212292.83805,17,0x0018,False,,,,,256,1784212292.83805,17,83,0x0018,129,38.485527,,,38.485527,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53940,127.0.0.1,20000,23,127.0.0.1:53940<->127.0.0.1:20000#s23,257,1784212292.8381674,70,52,0x0018,18,84,1,258,1784212292.877081,2407,0x0018,False,,,,,258,1784212292.877081,2407,2473,0x0018,129,38.913488,,,38.913488,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53940,127.0.0.1,20000,23,127.0.0.1:53940<->127.0.0.1:20000#s23,259,1784212292.877234,88,2459,0x0018,15,81,0,260,1784212292.9164474,1657,0x0018,False,,,,,260,1784212292.9164474,1657,1723,0x0018,129,39.213419,,,39.213419,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53952,127.0.0.1,20000,25,127.0.0.1:53952<->127.0.0.1:20000#s25,270,1784212294.1349535,1,1,0x0018,24,90,20,271,1784212294.134965,0,0x0010,True,271,1784212294.134965,1,25,272,1784212294.1731138,17,83,0x0018,129,0.011444,0.011444,38.14888,38.160324,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53952,127.0.0.1,20000,25,127.0.0.1:53952<->127.0.0.1:20000#s25,274,1784212294.1731913,25,18,0x0018,21,87,2,275,1784212294.2116113,17,0x0018,False,,,,,275,1784212294.2116113,17,83,0x0018,129,38.419962,,,38.419962,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53952,127.0.0.1,20000,25,127.0.0.1:53952<->127.0.0.1:20000#s25,276,1784212294.2116864,46,35,0x0018,24,90,20,277,1784212294.2505813,17,0x0018,False,,,,,277,1784212294.2505813,17,83,0x0018,129,38.894892,,,38.894892,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53952,127.0.0.1,20000,25,127.0.0.1:53952<->127.0.0.1:20000#s25,278,1784212294.2507043,70,52,0x0018,18,84,1,279,1784212294.2896237,2407,0x0018,False,,,,,279,1784212294.2896237,2407,2473,0x0018,129,38.919449,,,38.919449,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53952,127.0.0.1,20000,25,127.0.0.1:53952<->127.0.0.1:20000#s25,280,1784212294.2897687,88,2459,0x0018,15,81,0,281,1784212294.3285234,1657,0x0018,False,,,,,281,1784212294.3285234,1657,1723,0x0018,129,38.754702,,,38.754702,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53980,127.0.0.1,20000,27,127.0.0.1:53980<->127.0.0.1:20000#s27,291,1784212295.5466933,1,1,0x0018,24,90,20,292,1784212295.5467048,0,0x0010,True,292,1784212295.5467048,1,25,293,1784212295.584857,17,83,0x0018,129,0.011444,0.011444,38.152218,38.163662,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53980,127.0.0.1,20000,27,127.0.0.1:53980<->127.0.0.1:20000#s27,295,1784212295.5849352,25,18,0x0018,21,87,2,296,1784212295.6233578,17,0x0018,False,,,,,296,1784212295.6233578,17,83,0x0018,129,38.422585,,,38.422585,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53980,127.0.0.1,20000,27,127.0.0.1:53980<->127.0.0.1:20000#s27,297,1784212295.6234326,46,35,0x0018,24,90,20,298,1784212295.662184,17,0x0018,False,,,,,298,1784212295.662184,17,83,0x0018,129,38.751364,,,38.751364,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_038ms,delay_038ms.pcap,delay_038ms,False,127.0.0.1,53980,127.0.0.1,20000,27,127.0.0.1:53980<->127.0.0.1:20000#s27,299,1784212295.6623168,70,52,0x0018,18,84,1,300,1784212295.7012558,2407,0x0018,False,,,,,300,1784212295.7012558,2407,2473,0x0018,129,38.938999,,,38.938999,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
