session,block,arm,txn_class,clrt_ms,ack_ms,rt_ms
s01,b2,obfuscated,READ,3.999949,21.286964,25.286913
s01,b2,obfuscated,READ,4.068136,21.323919,25.392056
s01,b2,obfuscated,SELECT,3.99518,21.185875,25.181055
s01,b2,obfuscated,OPERATE,3.998995,20.709038,24.708033
s01,b2,obfuscated,READ,4.000902,21.257162,25.258064
s01,b2,obfuscated,READ,3.997803,21.324158,25.32196
s01,b2,obfuscated,READ,4.002094,21.378994,25.381088
s01,b2,obfuscated,READ,3.997087,21.284819,25.281906
s01,b2,obfuscated,READ,3.995895,21.384001,25.379896
s01,b2,obfuscated,READ,4.002094,21.304846,25.30694
s01,b2,obfuscated,READ,4.000187,21.337986,25.338173
s01,b2,obfuscated,SELECT,4.003048,21.25597,25.259018
s01,b2,obfuscated,OPERATE,3.995895,20.613194,24.609089
s01,b2,obfuscated,READ,4.023075,21.300077,25.323153
s01,b2,obfuscated,READ,3.990889,21.284103,25.274992
s01,b2,obfuscated,READ,4.001141,21.378994,25.380135
s01,b2,obfuscated,READ,3.998041,21.311998,25.31004
s01,b2,obfuscated,READ,3.983021,21.362782,25.345802
s01,b2,obfuscated,READ,4.004002,21.385193,25.389194
s01,b2,obfuscated,READ,3.997087,21.339893,25.336981
s01,b2,obfuscated,READ,3.998041,21.291971,25.290012
s01,b2,obfuscated,READ,3.996134,21.394014,25.390148
s01,b2,obfuscated,READ,4.001141,21.273851,25.274992
s01,b2,obfuscated,SELECT,3.998995,21.296978,25.295973
s01,b2,obfuscated,OPERATE,3.994942,20.648956,24.643898
s01,b2,obfuscated,READ,4.001141,21.317005,25.318146
s01,b2,obfuscated,READ,4.011154,21.336794,25.347948
s01,b2,obfuscated,READ,3.998995,21.294117,25.293112
s01,b2,obfuscated,READ,3.998041,21.342039,25.34008
s01,b2,obfuscated,READ,3.993034,22.202015,26.195049
s01,b2,obfuscated,READ,4.019022,20.545959,24.564981
s01,b2,obfuscated,SELECT,4.000902,21.301985,25.302887
s01,b2,obfuscated,OPERATE,4.001856,20.57004,24.571896
s01,b2,obfuscated,READ,3.998995,21.255016,25.254011
s01,b2,obfuscated,READ,3.998995,23.823023,27.822018
s01,b2,obfuscated,READ,4.019976,20.509958,24.529934
s01,b2,obfuscated,READ,4.004955,20.570993,24.575949
s01,b2,obfuscated,READ,4.009008,20.529985,24.538994
s01,b2,obfuscated,READ,4.001141,21.310806,25.311947
s01,b2,obfuscated,READ,4.004002,21.325827,25.329828
s01,b2,obfuscated,READ,4.001856,21.238089,25.239944
s01,b2,obfuscated,READ,3.996134,21.41881,25.414944
s01,b2,obfuscated,READ,4.003048,21.252871,25.255919
s01,b2,obfuscated,SELECT,3.998995,21.290064,25.289059
s01,b2,obfuscated,OPERATE,4.022837,20.627975,24.650812
s01,b2,obfuscated,READ,4.001856,21.365166,25.367022
s01,b2,obfuscated,READ,3.930092,21.317959,25.248051
s01,b2,obfuscated,READ,3.997087,21.342993,25.34008
s01,b2,obfuscated,READ,4.00281,21.404028,25.406837
s01,b2,obfuscated,READ,3.998995,21.298885,25.29788
s01,b2,obfuscated,READ,3.996849,21.351099,25.347948
s01,b2,obfuscated,READ,4.001856,21.310091,25.311947
s01,b2,obfuscated,READ,4.019022,21.371126,25.390148
s01,b2,obfuscated,READ,4.008055,21.306038,25.314093
s01,b2,obfuscated,READ,4.004955,21.379948,25.384903
s01,b2,obfuscated,READ,4.010201,21.298885,25.309086
s01,b2,obfuscated,READ,3.998995,21.369934,25.368929
s01,b2,obfuscated,SELECT,3.999949,21.247864,25.247812
s01,b2,obfuscated,OPERATE,4.001141,20.62583,24.62697
s01,b2,obfuscated,READ,3.996134,21.312952,25.309086
s01,b2,obfuscated,READ,4.000187,21.315813,25.316
s01,b2,obfuscated,READ,3.993988,21.36898,25.362968
s01,b2,obfuscated,READ,3.999949,21.271944,25.271893
s01,b2,obfuscated,READ,3.998041,21.464109,25.462151
s01,b2,obfuscated,READ,4.003048,21.207809,25.210857
s01,b2,obfuscated,READ,4.001141,21.394014,25.395155
s01,b2,obfuscated,READ,3.998995,21.270037,25.269032
s01,b2,obfuscated,SELECT,4.000187,22.41993,26.420116
s01,b2,obfuscated,OPERATE,4.000902,20.560026,24.560928
s01,b2,obfuscated,READ,4.014969,20.555019,24.569988
s01,b2,obfuscated,READ,3.998041,21.104813,25.102854
s01,b2,obfuscated,READ,4.005909,21.245003,25.250912
s01,b2,obfuscated,READ,4.070997,24.019957,28.090954
s01,b2,obfuscated,READ,3.991842,20.545959,24.537802
s01,b2,obfuscated,READ,4.014969,20.514965,24.529934
s01,b2,obfuscated,READ,4.015923,20.556927,24.572849
s01,b2,obfuscated,READ,3.996849,21.201134,25.197983
s01,b2,obfuscated,SELECT,3.98612,21.106958,25.093079
s01,b2,obfuscated,OPERATE,4.007101,20.582914,24.590015
s01,b2,obfuscated,READ,4.003048,21.317005,25.320053
s01,b2,obfuscated,READ,3.975868,21.339178,25.315046
s01,b2,obfuscated,READ,4.001141,21.371841,25.372982
s01,b2,obfuscated,READ,4.007101,21.309853,25.316954
s01,b2,obfuscated,READ,3.993988,21.622181,25.616169
s01,b2,obfuscated,READ,3.997087,21.165848,25.162935
s01,b2,obfuscated,SELECT,4.025936,21.166086,25.192022
s01,b2,obfuscated,OPERATE,3.994942,20.616055,24.610996
s01,b2,obfuscated,READ,3.998041,21.23189,25.229931
s01,b2,obfuscated,READ,3.995895,21.321058,25.316954
s01,b2,obfuscated,READ,4.004002,21.36302,25.367022
s01,b2,obfuscated,READ,4.001141,21.579027,25.580168
s01,b2,obfuscated,READ,4.000187,21.097898,25.098085
s01,b2,obfuscated,READ,4.010201,21.361828,25.372028
s01,b2,obfuscated,READ,4.004955,21.316051,25.321007
s01,b2,obfuscated,READ,3.998041,21.399021,25.397062
s01,b2,obfuscated,READ,4.004002,21.281004,25.285006
s01,b2,obfuscated,READ,3.99518,21.394968,25.390148
s01,b2,obfuscated,READ,3.998995,21.301031,25.300026
s01,b2,obfuscated,READ,4.000187,21.395922,25.396109
s01,b2,obfuscated,READ,4.00281,21.322012,25.324821
s01,b2,obfuscated,READ,3.998041,21.354914,25.352955
s01,b2,obfuscated,READ,4.000902,21.319151,25.320053
s01,b2,obfuscated,READ,3.99518,21.422863,25.418043
s01,b2,obfuscated,READ,4.007101,21.262884,25.269985
s01,b2,obfuscated,READ,3.998041,21.378994,25.377035
s01,b2,obfuscated,SELECT,3.982067,22.718906,26.700974
s01,b2,obfuscated,OPERATE,3.999949,20.583868,24.583817
s01,b2,obfuscated,READ,4.019022,20.514011,24.533033
s01,b2,obfuscated,READ,4.003048,20.68305,24.686098
s01,b2,obfuscated,READ,3.998995,21.366119,25.365114
s01,b2,obfuscated,READ,3.998041,25.546789,29.54483
s01,b2,obfuscated,READ,3.970861,21.265984,25.236845
s01,b2,obfuscated,READ,4.00281,21.468163,25.470972
s01,b2,obfuscated,READ,3.999949,21.222115,25.222063
s01,b2,obfuscated,READ,4.002094,21.317959,25.320053
s01,b2,obfuscated,READ,4.002094,21.308899,25.310993
s01,b2,obfuscated,SELECT,4.001141,21.272898,25.274038
s01,b2,obfuscated,OPERATE,3.999949,20.764112,24.764061
s01,b2,obfuscated,READ,4.002094,21.101952,25.104046
s01,b2,obfuscated,READ,3.998995,21.373987,25.372982
s01,b2,obfuscated,READ,3.997087,21.317959,25.315046
s01,b2,obfuscated,READ,4.006863,21.391153,25.398016
s01,b2,obfuscated,READ,4.000902,21.307945,25.308847
s01,b2,obfuscated,READ,3.998041,21.389961,25.388002
s01,b2,obfuscated,READ,3.998041,21.284103,25.282145
s01,b2,obfuscated,READ,3.997087,21.394014,25.391102
s01,b2,obfuscated,READ,4.004955,21.318197,25.323153
s01,b2,obfuscated,READ,4.003048,21.36898,25.372028
s01,b2,obfuscated,READ,3.978968,21.389961,25.368929
s01,b2,obfuscated,READ,4.004002,21.325827,25.329828
s01,b2,obfuscated,READ,3.994942,21.28005,25.274992
s01,b2,obfuscated,SELECT,4.005909,23.225069,27.230978
s01,b2,obfuscated,OPERATE,4.000902,20.571947,24.572849
s01,b2,obfuscated,READ,4.017115,20.505905,24.52302
s01,b2,obfuscated,READ,4.010916,20.573139,24.584055
s01,b2,obfuscated,READ,4.004002,21.028996,25.032997
s01,b2,obfuscated,READ,4.003048,25.480986,29.484034
s01,b2,obfuscated,READ,4.019022,21.463156,25.482178
s01,b2,obfuscated,READ,4.004002,21.175861,25.179863
s01,b2,obfuscated,READ,4.000187,21.378994,25.379181
s01,b2,obfuscated,READ,4.001856,21.236181,25.238037
s01,b2,obfuscated,SELECT,3.994942,21.25001,25.244951
s01,b2,obfuscated,OPERATE,3.999949,20.638943,24.638891
s01,b2,obfuscated,READ,3.998995,21.295071,25.294065
s01,b2,obfuscated,READ,4.004002,21.512032,25.516033
s01,b2,obfuscated,READ,3.998995,21.195889,25.194883
s01,b2,obfuscated,READ,4.002094,21.362782,25.364876
s01,b2,obfuscated,READ,4.000902,21.312952,25.313854
s01,b2,obfuscated,READ,3.998995,21.402121,25.401115
s01,b2,obfuscated,SELECT,4.002094,21.185875,25.187969
s01,b2,obfuscated,OPERATE,4.005909,20.646095,24.652004
s01,b2,obfuscated,READ,4.004002,21.475792,25.479794
s01,b2,obfuscated,READ,4.008055,21.14892,25.156975
s01,b2,obfuscated,READ,3.995895,21.408081,25.403976
s01,b2,obfuscated,READ,4.004002,21.239996,25.243998
s01,b2,obfuscated,READ,3.999949,21.367073,25.367022
s01,b2,obfuscated,READ,3.993988,21.310091,25.304079
s01,b2,obfuscated,READ,4.003048,21.388054,25.391102
s01,b2,obfuscated,READ,4.008055,21.315098,25.323153
s01,b2,obfuscated,SELECT,4.003048,21.275043,25.278091
s01,b2,obfuscated,OPERATE,4.000187,20.642996,24.643183
s01,b2,obfuscated,READ,3.992081,21.24691,25.238991
s01,b2,obfuscated,READ,4.000902,21.389008,25.38991
s01,b2,obfuscated,READ,3.998995,21.291018,25.290012
s01,b2,obfuscated,READ,3.999949,21.373987,25.373936
s01,b2,obfuscated,READ,3.997087,21.316051,25.313139
s01,b2,obfuscated,READ,4.004955,21.33894,25.343895
s01,b2,obfuscated,READ,4.002094,21.287918,25.290012
s01,b2,obfuscated,SELECT,4.002094,21.258831,25.260925
s01,b2,obfuscated,OPERATE,3.999949,20.63489,24.634838
s01,b2,obfuscated,READ,3.991842,21.27409,25.265932
s01,b2,obfuscated,READ,3.993988,21.393061,25.387049
s01,b2,obfuscated,READ,4.004002,21.308899,25.312901
s01,b2,obfuscated,READ,3.993034,21.393061,25.386095
s01,b2,obfuscated,READ,4.003048,21.309137,25.312185
s01,b2,obfuscated,READ,3.998995,21.378994,25.377989
s01,b2,obfuscated,READ,3.989935,21.326065,25.316
s01,b2,obfuscated,READ,4.06599,21.286011,25.352001
s01,b2,obfuscated,READ,4.004955,21.305084,25.31004
s01,b2,obfuscated,READ,3.998041,22.737026,26.735067
s01,b2,obfuscated,READ,4.004002,20.55788,24.561882
s01,b2,obfuscated,READ,3.998041,20.843029,24.84107
s01,b2,obfuscated,READ,3.978968,21.370173,25.34914
s01,b2,obfuscated,READ,4.00281,21.253109,25.255919
s01,b2,obfuscated,SELECT,3.998041,21.179914,25.177956
s01,b2,obfuscated,OPERATE,3.973007,20.650148,24.623156
s01,b2,obfuscated,READ,4.021883,21.327972,25.349855
s01,b2,obfuscated,READ,3.991842,21.330118,25.32196
s01,b2,obfuscated,READ,4.001856,21.386147,25.388002
s01,b2,obfuscated,READ,4.005909,21.425962,25.431871
s01,b2,obfuscated,READ,4.002094,21.253109,25.255203
s01,b2,obfuscated,READ,3.998995,21.342039,25.341034
s01,b2,obfuscated,READ,3.995895,21.281958,25.277853
s01,b2,obfuscated,READ,4.004955,21.317959,25.322914
s01,b2,obfuscated,READ,3.971815,21.409035,25.38085
s01,b2,obfuscated,SELECT,3.998995,21.216154,25.215149
s01,b2,obfuscated,OPERATE,4.004955,20.798922,24.803877
s01,b2,obfuscated,READ,3.999949,21.159887,25.159836
s01,b2,obfuscated,READ,3.997803,21.29817,25.295973
s01,b2,obfuscated,READ,4.000902,21.351099,25.352001
s01,b2,obfuscated,READ,3.999949,21.286011,25.285959
s01,b2,obfuscated,READ,3.997087,21.395922,25.393009
s01,b2,obfuscated,READ,4.002094,21.292925,25.295019
s01,b2,obfuscated,READ,3.990889,21.409035,25.399923
s01,b2,obfuscated,READ,3.998995,21.28005,25.279045
s01,b2,obfuscated,READ,3.978014,21.439075,25.417089
s01,b2,obfuscated,SELECT,3.999949,21.173,25.172949
s01,b2,obfuscated,OPERATE,3.979921,20.647049,24.62697
s01,b2,obfuscated,READ,4.006147,21.370888,25.377035
s01,b2,obfuscated,READ,3.995895,21.29817,25.294065
s01,b2,obfuscated,READ,4.009962,21.376848,25.38681
s01,b2,obfuscated,READ,4.00281,21.325111,25.327921
s01,b2,obfuscated,READ,4.006147,21.337032,25.34318
s01,b2,obfuscated,READ,3.997087,21.323919,25.321007
s01,b2,obfuscated,SELECT,3.999233,21.295786,25.295019
s01,b2,obfuscated,OPERATE,4.005194,20.601988,24.607182
s01,b2,obfuscated,READ,3.988981,21.264076,25.253057
s01,b2,obfuscated,READ,4.000187,21.401882,25.402069
s01,b2,obfuscated,READ,4.001856,21.247149,25.249004
s01,b2,obfuscated,READ,3.996134,21.361828,25.357962
s01,b2,obfuscated,READ,3.998995,21.285057,25.284052
s01,b2,obfuscated,READ,4.000187,21.414042,25.414228
s01,b2,obfuscated,READ,4.023075,25.529861,29.552937
s01,b2,obfuscated,READ,3.999949,21.312952,25.312901
s01,b2,obfuscated,READ,3.993034,21.248817,25.241852
s01,b2,obfuscated,READ,4.003048,21.322012,25.32506
s01,b2,obfuscated,READ,3.997087,21.401882,25.39897
s01,b2,obfuscated,SELECT,3.998995,21.207094,25.206089
s01,b2,obfuscated,OPERATE,4.004955,20.607948,24.612904
s01,b2,obfuscated,READ,4.004002,21.349907,25.353909
s01,b2,obfuscated,READ,4.000902,21.389961,25.390863
s01,b2,obfuscated,READ,3.993988,21.25597,25.249958
s01,b2,obfuscated,READ,4.004002,21.301031,25.305033
s01,b2,obfuscated,READ,3.981829,21.38114,25.362968
s01,b2,obfuscated,READ,4.002094,21.307945,25.31004
s01,b2,obfuscated,READ,3.999949,21.359921,25.359869
s01,b2,obfuscated,READ,3.989935,21.306038,25.295973
s01,b2,obfuscated,READ,3.996849,21.409035,25.405884
s01,b2,obfuscated,READ,3.99518,21.299839,25.295019
s01,b2,obfuscated,READ,3.996134,21.412849,25.408983
s01,b2,obfuscated,READ,4.005194,21.311998,25.317192
s01,b2,obfuscated,SELECT,3.993988,21.303177,25.297165
s01,b2,obfuscated,OPERATE,3.997803,20.587206,24.585009
s01,b2,obfuscated,READ,4.004002,21.203995,25.207996
s01,b2,obfuscated,READ,4.022121,21.302938,25.32506
s01,b2,obfuscated,READ,3.986835,21.316051,25.302887
s01,b2,obfuscated,READ,3.998041,21.394968,25.393009
s01,b2,obfuscated,READ,3.999949,21.309137,25.309086
s01,b2,obfuscated,READ,3.998995,25.519133,29.518127
s01,b2,obfuscated,READ,4.004002,21.431923,25.435925
s01,b2,obfuscated,READ,3.998041,21.28005,25.278091
s01,b2,obfuscated,READ,3.998041,21.386147,25.384188
s01,b2,obfuscated,READ,3.997803,21.277189,25.274992
s01,b2,obfuscated,READ,3.997087,21.394968,25.392056
s01,b2,obfuscated,READ,3.996134,21.339893,25.336027
s01,b2,obfuscated,READ,4.004955,21.332026,25.336981
s01,b2,obfuscated,READ,3.998041,21.302938,25.30098
s01,b2,obfuscated,READ,4.005909,21.353006,25.358915
s01,b2,obfuscated,READ,3.999949,21.316051,25.316
s01,b2,obfuscated,READ,3.997803,21.383047,25.38085
s01,b2,obfuscated,READ,3.993988,21.317959,25.311947
s01,b2,obfuscated,READ,3.998041,21.437883,25.435925
s01,b2,obfuscated,READ,4.004002,21.249056,25.253057
s01,b2,obfuscated,SELECT,4.010201,21.249771,25.259972
s01,b2,obfuscated,OPERATE,3.999949,20.626068,24.626017
s01,b2,obfuscated,READ,3.999949,21.235228,25.235176
s01,b2,obfuscated,READ,3.998041,21.356821,25.354862
s01,b2,obfuscated,READ,3.994942,21.513224,25.508165
s01,b2,obfuscated,READ,3.999949,21.226883,25.226831
s01,b2,obfuscated,READ,3.996849,23.892164,27.889013
s01,b2,obfuscated,READ,3.999233,20.563841,24.563074
s01,b2,obfuscated,READ,3.998995,20.560026,24.559021
s01,b2,obfuscated,READ,3.998995,20.574093,24.573088
s01,b2,obfuscated,READ,3.999949,21.028996,25.028944
s01,b2,obfuscated,READ,3.998041,21.581888,25.579929
s01,b2,obfuscated,READ,4.002094,21.156073,25.158167
s01,b2,obfuscated,SELECT,4.000902,21.314144,25.315046
s01,b2,obfuscated,OPERATE,4.000187,20.607948,24.608135
s01,b2,obfuscated,READ,3.998995,21.263123,25.262117
s01,b2,obfuscated,READ,4.003048,21.357059,25.360107
s01,b2,obfuscated,READ,4.000902,21.29817,25.299072
s01,b2,obfuscated,READ,4.003048,21.610975,25.614023
s01,b2,obfuscated,READ,3.993988,21.055937,25.049925
s01,b2,obfuscated,READ,3.998041,21.402121,25.400162
s01,b2,obfuscated,READ,4.004955,21.322966,25.327921
s01,b2,obfuscated,READ,3.998995,21.368027,25.367022
s01,b2,obfuscated,READ,4.003048,21.291971,25.295019
s01,b2,obfuscated,READ,4.003048,21.342039,25.345087
s01,b2,obfuscated,READ,3.992081,21.303892,25.295973
s01,b2,obfuscated,READ,3.997087,21.3871,25.384188
s01,b2,obfuscated,READ,4.001856,21.297216,25.299072
s01,b2,obfuscated,READ,3.998995,21.401882,25.400877
s01,b2,obfuscated,SELECT,3.998995,21.215916,25.214911
s01,b2,obfuscated,OPERATE,4.004955,20.597935,24.60289
s01,b2,obfuscated,READ,3.994942,21.326065,25.321007
s01,b2,obfuscated,READ,4.002094,21.306992,25.309086
s01,b2,obfuscated,READ,3.993988,21.323204,25.317192
s01,b2,obfuscated,READ,4.003048,21.322966,25.326014
s01,b2,obfuscated,READ,4.007816,21.389008,25.396824
s01,b2,obfuscated,READ,3.973007,21.334887,25.307894
s01,b2,obfuscated,READ,3.998995,21.36898,25.367975
s01,b2,obfuscated,READ,3.998041,21.302938,25.30098
s01,b2,obfuscated,READ,3.997803,22.715092,26.712894
s01,b2,obfuscated,READ,3.997087,20.564079,24.561167
s01,b2,obfuscated,READ,4.000902,20.811081,24.811983
s01,b2,obfuscated,READ,4.005909,21.450996,25.456905
s01,b2,obfuscated,SELECT,4.001856,21.167994,25.169849
s01,b2,obfuscated,OPERATE,3.998995,24.549961,28.548956
s01,b2,obfuscated,READ,3.99518,21.530867,25.526047
s01,b2,obfuscated,READ,3.999949,21.317005,25.316954
s01,b2,obfuscated,READ,4.003048,21.345139,25.348186
s01,b2,obfuscated,READ,3.973007,21.304846,25.277853
s01,b2,obfuscated,READ,3.995895,21.669149,25.665045
s01,b2,obfuscated,READ,4.004955,21.054029,25.058985
s01,b2,obfuscated,READ,4.001856,21.392107,25.393963
s01,b2,obfuscated,READ,4.002094,21.276951,25.279045
s01,b2,obfuscated,SELECT,3.990889,21.285057,25.275946
s01,b2,obfuscated,OPERATE,3.999949,20.659924,24.659872
s01,b2,obfuscated,READ,4.004002,21.244049,25.248051
s01,b2,obfuscated,READ,3.993988,21.450043,25.444031
s01,b2,obfuscated,READ,4.00281,21.269083,25.271893
s01,b2,obfuscated,READ,4.003048,21.373987,25.377035
s01,b2,obfuscated,READ,3.993988,21.23189,25.225878
s01,b2,obfuscated,READ,3.998995,21.394014,25.393009
s01,b2,obfuscated,READ,4.000902,21.300077,25.30098
s01,b2,obfuscated,READ,3.993988,21.417141,25.411129
s01,b2,obfuscated,READ,3.997087,21.342993,25.34008
s01,b2,obfuscated,READ,4.004955,21.354198,25.359154
s01,b2,obfuscated,READ,3.999949,23.046017,27.045965
s01,b2,obfuscated,READ,4.003048,20.564079,24.567127
s01,b2,obfuscated,SELECT,4.000902,20.581961,24.582863
s01,b2,obfuscated,OPERATE,3.999949,20.586967,24.586916
s01,b2,obfuscated,READ,3.999949,21.054983,25.054932
s01,b2,obfuscated,READ,3.983021,25.59495,29.577971
s01,b2,obfuscated,READ,3.992081,21.239996,25.232077
s01,b2,obfuscated,READ,3.998995,21.39616,25.395155
s01,b2,obfuscated,READ,4.006863,21.296978,25.303841
s01,b2,obfuscated,READ,3.999949,21.392107,25.392056
s01,b2,obfuscated,READ,3.995895,21.288872,25.284767
s01,b2,obfuscated,READ,3.996849,21.442175,25.439024
s01,b2,obfuscated,READ,3.997087,21.265984,25.263071
s01,b2,obfuscated,READ,3.995895,21.365166,25.361061
s01,b2,obfuscated,READ,4.022837,21.299124,25.32196
s01,b2,obfuscated,READ,4.009008,21.382093,25.391102
s01,b2,obfuscated,READ,4.029036,21.281004,25.31004
s01,b2,obfuscated,SELECT,4.018068,21.291018,25.309086
s01,b2,obfuscated,OPERATE,3.993034,20.66493,24.657965
s01,b2,obfuscated,READ,3.994942,21.224022,25.218964
s01,b2,obfuscated,READ,3.993988,21.291971,25.285959
s01,b2,obfuscated,READ,3.998995,21.319866,25.318861
s01,b2,obfuscated,READ,3.998995,21.391869,25.390863
s01,b2,obfuscated,READ,4.001856,21.306992,25.308847
s01,b2,obfuscated,READ,3.998041,21.394014,25.392056
s01,b2,obfuscated,SELECT,3.998041,21.205187,25.203228
s01,b2,obfuscated,OPERATE,3.994942,20.641088,24.63603
s01,b2,obfuscated,READ,3.998995,21.322012,25.321007
s01,b2,obfuscated,READ,3.994942,21.275043,25.269985
s01,b2,obfuscated,READ,4.007816,21.394014,25.401831
s01,b2,obfuscated,READ,4.003048,21.274805,25.277853
s01,b2,obfuscated,READ,4.000902,25.494099,29.495001
s01,b2,obfuscated,READ,3.999949,21.54088,25.540829
s01,b2,obfuscated,READ,3.999949,21.186113,25.186062
s01,b2,obfuscated,SELECT,3.997087,21.286964,25.284052
s01,b2,obfuscated,OPERATE,3.995895,20.668983,24.664879
s01,b2,obfuscated,READ,3.995895,22.536993,26.532888
s01,b2,obfuscated,READ,4.001141,20.575047,24.576187
s01,b2,obfuscated,READ,4.002094,20.837784,24.839878
s01,b2,obfuscated,READ,4.000187,21.486998,25.487185
s01,b2,obfuscated,READ,4.007101,21.175861,25.182962
s01,b2,obfuscated,READ,3.998041,21.388054,25.386095
s01,b2,obfuscated,SELECT,3.998041,21.199942,25.197983
s01,b2,obfuscated,OPERATE,3.999949,20.646095,24.646044
s01,b2,obfuscated,READ,3.998041,21.329165,25.327206
s01,b2,obfuscated,READ,3.999949,21.306992,25.30694
s01,b2,obfuscated,READ,4.004002,21.481991,25.485992
s01,b2,obfuscated,READ,3.999949,21.179199,25.179148
s01,b2,obfuscated,READ,4.001856,21.397114,25.39897
s01,b2,obfuscated,READ,4.000187,21.241903,25.24209
