capture_id,ts,device,ack_mode,flow,transaction_id,direction,tcp_kind,dnp3_fc,role,response_to,is_read_request,is_read_response,is_direct_operate,is_direct_operate_response,is_select,is_select_confirm,is_operate,is_operate_confirm,is_app_confirm,is_response,response_fragment_index,app_fir,app_fin,app_con,wire_size,tcp_payload_size
ION7550.pcap,1561480509.340121,ION7550,combined,10.0.0.3:43257,354,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480509.356122,ION7550,combined,10.0.0.3:43257,354,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480509.356146,ION7550,combined,10.0.0.3:43257,354,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480510.340281,ION7550,combined,10.0.0.3:43257,355,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480510.356402,ION7550,combined,10.0.0.3:43257,355,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480510.356431,ION7550,combined,10.0.0.3:43257,355,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480511.340372,ION7550,combined,10.0.0.3:43257,356,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480511.356231,ION7550,combined,10.0.0.3:43257,356,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480511.356259,ION7550,combined,10.0.0.3:43257,356,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480512.34049,ION7550,combined,10.0.0.3:43257,357,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480512.356551,ION7550,combined,10.0.0.3:43257,357,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480512.356574,ION7550,combined,10.0.0.3:43257,357,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480513.340592,ION7550,combined,10.0.0.3:43257,358,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480513.356531,ION7550,combined,10.0.0.3:43257,358,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480513.356557,ION7550,combined,10.0.0.3:43257,358,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480514.340679,ION7550,combined,10.0.0.3:43257,359,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480514.356355,ION7550,combined,10.0.0.3:43257,359,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480514.356378,ION7550,combined,10.0.0.3:43257,359,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480515.340801,ION7550,combined,10.0.0.3:43257,360,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480515.358237,ION7550,combined,10.0.0.3:43257,360,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480515.358271,ION7550,combined,10.0.0.3:43257,360,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480516.340895,ION7550,combined,10.0.0.3:43257,361,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480516.357882,ION7550,combined,10.0.0.3:43257,361,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480516.357915,ION7550,combined,10.0.0.3:43257,361,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480517.341022,ION7550,combined,10.0.0.3:43257,362,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480517.356105,ION7550,combined,10.0.0.3:43257,362,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480517.356141,ION7550,combined,10.0.0.3:43257,362,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480518.341155,ION7550,combined,10.0.0.3:43257,363,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480518.357238,ION7550,combined,10.0.0.3:43257,363,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480518.35727,ION7550,combined,10.0.0.3:43257,363,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480519.341203,ION7550,combined,10.0.0.3:43257,364,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480519.357111,ION7550,combined,10.0.0.3:43257,364,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480519.357141,ION7550,combined,10.0.0.3:43257,364,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480520.341375,ION7550,combined,10.0.0.3:43257,365,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480520.357266,ION7550,combined,10.0.0.3:43257,365,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480520.357296,ION7550,combined,10.0.0.3:43257,365,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480521.341476,ION7550,combined,10.0.0.3:43257,366,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480521.357095,ION7550,combined,10.0.0.3:43257,366,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480521.357126,ION7550,combined,10.0.0.3:43257,366,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480522.341578,ION7550,combined,10.0.0.3:43257,367,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480522.357433,ION7550,combined,10.0.0.3:43257,367,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480522.357463,ION7550,combined,10.0.0.3:43257,367,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480523.341721,ION7550,combined,10.0.0.3:43257,368,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480523.356805,ION7550,combined,10.0.0.3:43257,368,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480523.356843,ION7550,combined,10.0.0.3:43257,368,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480524.341832,ION7550,combined,10.0.0.3:43257,369,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480524.358027,ION7550,combined,10.0.0.3:43257,369,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480524.358062,ION7550,combined,10.0.0.3:43257,369,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480525.341943,ION7550,combined,10.0.0.3:43257,370,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480525.358322,ION7550,combined,10.0.0.3:43257,370,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480525.358354,ION7550,combined,10.0.0.3:43257,370,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480526.342089,ION7550,combined,10.0.0.3:43257,371,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480526.358192,ION7550,combined,10.0.0.3:43257,371,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480526.358228,ION7550,combined,10.0.0.3:43257,371,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480527.342233,ION7550,combined,10.0.0.3:43257,372,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480527.357307,ION7550,combined,10.0.0.3:43257,372,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480527.357338,ION7550,combined,10.0.0.3:43257,372,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480528.342349,ION7550,combined,10.0.0.3:43257,373,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480528.358355,ION7550,combined,10.0.0.3:43257,373,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480528.358389,ION7550,combined,10.0.0.3:43257,373,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480529.342454,ION7550,combined,10.0.0.3:43257,374,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480529.358325,ION7550,combined,10.0.0.3:43257,374,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480529.358354,ION7550,combined,10.0.0.3:43257,374,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480530.342564,ION7550,combined,10.0.0.3:43257,375,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480530.358636,ION7550,combined,10.0.0.3:43257,375,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480530.358672,ION7550,combined,10.0.0.3:43257,375,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480531.342709,ION7550,combined,10.0.0.3:43257,376,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480531.357725,ION7550,combined,10.0.0.3:43257,376,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480531.357758,ION7550,combined,10.0.0.3:43257,376,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480532.342821,ION7550,combined,10.0.0.3:43257,377,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480532.358013,ION7550,combined,10.0.0.3:43257,377,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480532.358043,ION7550,combined,10.0.0.3:43257,377,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480533.34299,ION7550,combined,10.0.0.3:43257,378,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480533.359014,ION7550,combined,10.0.0.3:43257,378,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480533.359047,ION7550,combined,10.0.0.3:43257,378,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480534.343078,ION7550,combined,10.0.0.3:43257,379,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480534.358243,ION7550,combined,10.0.0.3:43257,379,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480534.358277,ION7550,combined,10.0.0.3:43257,379,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480535.343195,ION7550,combined,10.0.0.3:43257,380,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480535.360435,ION7550,combined,10.0.0.3:43257,380,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480535.360465,ION7550,combined,10.0.0.3:43257,380,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480536.343291,ION7550,combined,10.0.0.3:43257,381,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480536.359042,ION7550,combined,10.0.0.3:43257,381,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480536.359072,ION7550,combined,10.0.0.3:43257,381,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480537.343421,ION7550,combined,10.0.0.3:43257,382,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480537.358973,ION7550,combined,10.0.0.3:43257,382,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480537.359008,ION7550,combined,10.0.0.3:43257,382,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480538.343528,ION7550,combined,10.0.0.3:43257,383,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480538.363041,ION7550,combined,10.0.0.3:43257,383,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480538.363074,ION7550,combined,10.0.0.3:43257,383,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480539.343662,ION7550,combined,10.0.0.3:43257,384,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480539.358869,ION7550,combined,10.0.0.3:43257,384,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480539.358893,ION7550,combined,10.0.0.3:43257,384,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480540.343786,ION7550,combined,10.0.0.3:43257,385,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480540.359823,ION7550,combined,10.0.0.3:43257,385,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480540.359859,ION7550,combined,10.0.0.3:43257,385,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480541.343929,ION7550,combined,10.0.0.3:43257,386,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480541.360228,ION7550,combined,10.0.0.3:43257,386,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480541.360264,ION7550,combined,10.0.0.3:43257,386,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480542.344049,ION7550,combined,10.0.0.3:43257,387,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480542.361252,ION7550,combined,10.0.0.3:43257,387,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480542.361287,ION7550,combined,10.0.0.3:43257,387,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480543.344164,ION7550,combined,10.0.0.3:43257,388,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480543.360441,ION7550,combined,10.0.0.3:43257,388,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480543.360471,ION7550,combined,10.0.0.3:43257,388,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480544.344248,ION7550,combined,10.0.0.3:43257,389,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480544.361526,ION7550,combined,10.0.0.3:43257,389,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480544.361559,ION7550,combined,10.0.0.3:43257,389,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480545.344375,ION7550,combined,10.0.0.3:43257,390,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480545.360303,ION7550,combined,10.0.0.3:43257,390,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480545.360335,ION7550,combined,10.0.0.3:43257,390,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480546.344484,ION7550,combined,10.0.0.3:43257,391,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480546.360607,ION7550,combined,10.0.0.3:43257,391,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480546.360638,ION7550,combined,10.0.0.3:43257,391,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480547.344621,ION7550,combined,10.0.0.3:43257,392,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480547.360699,ION7550,combined,10.0.0.3:43257,392,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480547.360724,ION7550,combined,10.0.0.3:43257,392,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480548.34474,ION7550,combined,10.0.0.3:43257,393,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480548.359979,ION7550,combined,10.0.0.3:43257,393,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480548.360005,ION7550,combined,10.0.0.3:43257,393,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480549.344877,ION7550,combined,10.0.0.3:43257,394,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480549.360164,ION7550,combined,10.0.0.3:43257,394,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480549.3602,ION7550,combined,10.0.0.3:43257,394,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480550.344979,ION7550,combined,10.0.0.3:43257,395,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480550.360564,ION7550,combined,10.0.0.3:43257,395,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480550.360594,ION7550,combined,10.0.0.3:43257,395,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480551.345099,ION7550,combined,10.0.0.3:43257,396,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480551.361963,ION7550,combined,10.0.0.3:43257,396,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480551.361995,ION7550,combined,10.0.0.3:43257,396,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480552.345224,ION7550,combined,10.0.0.3:43257,397,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480552.361121,ION7550,combined,10.0.0.3:43257,397,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480552.361159,ION7550,combined,10.0.0.3:43257,397,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480553.345356,ION7550,combined,10.0.0.3:43257,398,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480553.361193,ION7550,combined,10.0.0.3:43257,398,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480553.361222,ION7550,combined,10.0.0.3:43257,398,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480554.34549,ION7550,combined,10.0.0.3:43257,399,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
ION7550.pcap,1561480554.361336,ION7550,combined,10.0.0.3:43257,399,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,127,61
ION7550.pcap,1561480554.361362,ION7550,combined,10.0.0.3:43257,399,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480555.345617,ION7550,combined,10.0.0.3:43257,400,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
ION7550.pcap,1561480555.360971,ION7550,combined,10.0.0.3:43257,400,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
ION7550.pcap,1561480555.361001,ION7550,combined,10.0.0.3:43257,400,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480556.345736,ION7550,combined,10.0.0.3:43257,401,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
ION7550.pcap,1561480556.36277,ION7550,combined,10.0.0.3:43257,401,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
ION7550.pcap,1561480556.3628,ION7550,combined,10.0.0.3:43257,401,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
ION7550.pcap,1561480557.345832,ION7550,combined,10.0.0.3:43257,402,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
ION7550.pcap,1561480557.378175,ION7550,combined,10.0.0.3:43257,402,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
ION7550.pcap,1561480557.378201,ION7550,combined,10.0.0.3:43257,402,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
