pcap,device_label,outstation_ip,classification,flow_id,stream,master,outstation,req_frame,req_size,req_func,first_rev_frame,first_rev_is_pure_ack,resp_frame,resp_size,resp_func,resp_flags,resp_seq,resp_ack,req_to_ack_ms,req_to_resp_ms,ack_to_resp_ms,retransmission,duplicate_ack,reset,out_of_order,note
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,293,22,1,294,True,295,54,129,0x0018,3943,1629,3.68,15.66,11.9801,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,297,22,1,298,True,299,54,129,0x0018,3997,1651,3.6511,18.3232,14.672,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,301,22,1,302,True,303,54,129,0x0018,4051,1673,3.7842,16.613,12.8288,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,305,22,1,306,True,307,54,129,0x0018,4105,1695,3.3991,18.425,15.0259,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,309,22,1,310,True,311,54,129,0x0018,4159,1717,3.3278,16.4568,13.129,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,313,22,1,314,True,315,54,129,0x0018,4213,1739,3.6211,15.5551,11.934,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,317,22,1,318,True,319,54,129,0x0018,4267,1761,4.468,18.7399,14.272,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,321,22,1,322,True,323,54,129,0x0018,4321,1783,4.5152,16.1481,11.6329,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,325,22,1,326,True,327,54,129,0x0018,4375,1805,3.4318,16.6109,13.1791,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,329,22,1,330,True,331,54,129,0x0018,4429,1827,3.603,17.978,14.375,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,333,22,1,334,True,335,54,129,0x0018,4483,1849,3.643,22.8572,19.2142,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,337,22,1,338,True,339,54,129,0x0018,4537,1871,3.5591,17.781,14.2219,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,341,22,1,342,True,343,54,129,0x0018,4591,1893,3.3772,18.707,15.3298,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,345,22,1,346,True,347,54,129,0x0018,4645,1915,4.092,18.6179,14.5259,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,349,22,1,350,True,351,54,129,0x0018,4699,1937,4.3252,17.504,13.1788,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,353,22,1,354,True,355,54,129,0x0018,4753,1959,3.5391,17.4131,13.8741,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,357,22,1,358,True,359,54,129,0x0018,4807,1981,3.607,17.0889,13.4819,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,361,22,1,362,True,363,54,129,0x0018,4861,2003,3.6042,26.2721,22.6679,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,365,22,1,366,True,367,54,129,0x0018,4915,2025,6.923,22.198,15.275,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,369,22,1,370,True,371,54,129,0x0018,4969,2047,3.5801,22.3501,18.77,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,373,22,1,374,True,375,54,129,0x0018,5023,2069,3.695,18.1229,14.4279,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,377,22,1,378,True,379,54,129,0x0018,5077,2091,4.3359,18.4629,14.127,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,381,22,1,382,True,383,54,129,0x0018,5131,2113,4.4398,17.0228,12.583,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,385,22,1,386,True,387,54,129,0x0018,5185,2135,3.8059,16.9849,13.1791,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,389,22,1,390,True,391,54,129,0x0018,5239,2157,3.5031,17.18,13.6769,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,393,22,1,394,True,395,54,129,0x0018,5293,2179,3.5238,17.5018,13.978,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,397,35,5,398,True,399,37,129,0x0018,5347,2214,3.3851,18.208,14.823,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,401,35,5,402,True,403,37,129,0x0018,5384,2249,3.6459,18.4729,14.827,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,405,35,5,406,True,407,37,129,0x0018,5421,2284,3.587,17.7681,14.1811,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,409,35,5,410,True,411,37,129,0x0018,5458,2319,3.2458,31.2059,27.9601,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,413,35,5,414,True,415,37,129,0x0018,5495,2354,3.561,22.7818,19.2208,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,417,35,5,418,True,419,37,129,0x0018,5532,2389,4.3051,16.484,12.1789,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,421,35,5,422,True,423,37,129,0x0018,5569,2424,4.3159,16.2978,11.982,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,425,35,5,426,True,427,37,129,0x0018,5606,2459,4.0081,16.34,12.332,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,429,35,5,430,True,431,37,129,0x0018,5643,2494,4.3149,16.397,12.0821,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,433,35,5,434,True,435,37,129,0x0018,5680,2529,4.555,21.076,16.521,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,437,35,5,438,True,439,37,129,0x0018,5717,2564,4.848,21.2209,16.3729,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,441,35,5,442,True,443,37,129,0x0018,5754,2599,3.6321,16.3171,12.6851,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,445,35,5,446,True,447,37,129,0x0018,5791,2634,3.6972,16.6712,12.974,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,449,35,5,450,True,451,37,129,0x0018,5828,2669,3.5038,16.6359,13.1321,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,453,35,5,454,True,455,37,129,0x0018,5865,2704,3.31,16.592,13.2821,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,457,35,5,458,True,459,37,129,0x0018,5902,2739,3.6619,34.7579,31.096,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,461,35,5,462,True,463,37,129,0x0018,5939,2774,3.7909,16.6199,12.8291,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,465,35,5,466,True,467,37,129,0x0018,5976,2809,3.588,16.7661,13.1781,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,469,35,5,470,True,471,37,129,0x0018,6013,2844,3.4401,21.261,17.8208,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,473,35,5,474,True,475,37,129,0x0018,6050,2879,3.4621,17.8411,14.379,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,477,35,5,478,True,479,37,129,0x0018,6087,2914,3.5698,15.554,11.9841,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,481,35,5,482,True,483,37,129,0x0018,6124,2949,3.4659,19.8898,16.4239,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,485,35,5,486,True,487,37,129,0x0018,6161,2984,3.659,32.9611,29.3021,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,489,35,5,490,True,491,37,129,0x0018,6198,3019,3.9141,19.6931,15.779,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,493,35,5,494,True,495,37,129,0x0018,6235,3054,7.9401,19.568,11.6279,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,497,35,5,498,True,499,37,129,0x0018,6272,3089,3.7851,19.5591,15.774,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,501,35,5,502,True,503,37,129,0x0018,6309,3124,4.302,19.7239,15.4219,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,505,35,5,506,True,507,37,129,0x0018,6346,3159,4.241,19.5181,15.2771,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,509,35,5,510,True,511,37,129,0x0018,6383,3194,4.4379,20.1108,15.6729,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,513,35,5,514,True,515,37,129,0x0018,6420,3229,4.822,170.8019,165.9799,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,517,35,5,518,True,519,37,129,0x0018,6457,3264,3.5169,20.4451,16.9282,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,521,35,5,522,True,523,37,129,0x0018,6494,3299,3.4161,19.892,16.4759,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,525,35,5,526,True,527,37,129,0x0018,6531,3334,3.695,20.118,16.423,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,529,35,5,530,True,531,37,129,0x0018,6568,3369,3.7229,20.093,16.3701,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,533,35,5,534,True,535,37,129,0x0018,6605,3404,3.3109,19.053,15.7421,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,537,35,5,538,True,539,37,129,0x0018,6642,3439,3.345,18.626,15.281,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,541,35,5,542,True,543,37,129,0x0018,6679,3474,3.412,18.3201,14.9081,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,545,35,5,546,True,547,37,129,0x0018,6716,3509,3.505,18.6579,15.1529,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,549,35,5,550,True,551,37,129,0x0018,6753,3544,3.2389,17.967,14.7281,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,553,35,5,554,True,555,37,129,0x0018,6790,3579,3.2511,14.9441,11.693,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,557,35,5,558,True,559,37,129,0x0018,6827,3614,5.5649,17.0979,11.533,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,561,35,5,562,True,563,37,129,0x0018,6864,3649,3.3269,17.3559,14.029,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,565,35,5,566,True,567,37,129,0x0018,6901,3684,3.6261,17.205,13.5789,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,569,35,5,570,True,571,37,129,0x0018,6938,3719,3.7849,16.12,12.3351,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,573,35,5,574,True,575,37,129,0x0018,6975,3754,3.6941,15.553,11.8589,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,577,35,5,578,True,579,37,129,0x0018,7012,3789,5.3229,18.2209,12.898,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,581,35,5,582,True,583,37,129,0x0018,7049,3824,3.7661,15.4731,11.7071,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,585,35,5,586,True,587,37,129,0x0018,7086,3859,4.0631,116.6689,112.6058,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,589,35,5,590,True,591,37,129,0x0018,7123,3894,4.2379,19.4941,15.2562,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,593,35,5,594,True,595,37,129,0x0018,7160,3929,4.441,18.945,14.504,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,597,35,5,598,True,599,37,129,0x0018,7197,3964,4.6539,18.0759,13.422,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,601,35,5,602,True,603,37,129,0x0018,7234,3999,4.6871,16.6769,11.9898,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,605,35,5,606,True,607,37,129,0x0018,7271,4034,3.7661,17.621,13.855,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,609,35,5,610,True,611,37,129,0x0018,7308,4069,3.7749,16.4559,12.681,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,613,35,5,614,True,615,37,129,0x0018,7345,4104,3.664,17.92,14.256,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,617,35,5,618,True,619,37,129,0x0018,7382,4139,3.6659,16.1479,12.4819,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,621,35,5,622,True,623,37,129,0x0018,7419,4174,4.106,17.7031,13.597,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,625,35,5,626,True,627,37,129,0x0018,7456,4209,3.6519,17.5591,13.9072,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,629,35,5,630,True,631,37,129,0x0018,7493,4244,3.8972,16.0282,12.131,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,633,35,5,634,True,635,37,129,0x0018,7530,4279,3.643,17.822,14.179,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,637,35,5,638,True,639,37,129,0x0018,7567,4314,3.649,15.7292,12.0802,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,641,35,5,642,True,643,37,129,0x0018,7604,4349,3.315,14.9262,11.6112,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,645,35,5,646,True,647,37,129,0x0018,7641,4384,3.5331,15.3661,11.833,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,649,35,5,650,True,651,37,129,0x0018,7678,4419,3.613,15.569,11.956,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,653,35,5,654,True,655,37,129,0x0018,7715,4454,7.4351,21.884,14.4489,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,657,35,5,658,True,659,37,129,0x0018,7752,4489,4.3349,17.6649,13.33,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,661,35,5,662,True,663,37,129,0x0018,7789,4524,4.096,19.4759,15.3799,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,665,35,5,666,True,667,37,129,0x0018,7826,4559,3.7,19.978,16.278,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,669,35,5,670,True,671,37,129,0x0018,7863,4594,3.5672,15.352,11.7848,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,673,35,5,674,True,675,37,129,0x0018,7900,4629,3.674,17.9551,14.281,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,677,35,5,678,True,679,37,129,0x0018,7937,4664,4.0901,16.1211,12.0311,False,False,False,False,
SEL751.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:38527<->10.0.0.1:20000#s0,0,10.0.0.3:38527,10.0.0.1:20000,681,35,5,682,True,683,37,129,0x0018,7974,4699,4.7472,16.0301,11.2829,False,False,False,False,
