row_type,config,server_nodelay,client_quickack,requested_delay_ms,reps,req_to_resp_ms_mean,req_to_resp_ms_max,responses_ok,response_bytes_ok_all,resets,pure_ack_yes,pure_ack_no,pure_ack_unknown,pure_ack_frac,request_to_ack_ms_mean,ack_to_response_ms_mean,retransmissions_sum,capture_status,rep,request_to_response_ms,response_received,response_bytes_ok,reset,pure_ack_emitted,request_to_ack_ms,ack_to_response_ms,retransmissions
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,20.642,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,20.316,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,50.629,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,50.345,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,50.661,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,50.268,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,50.247,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,50.247,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,50.473,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,50.586,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,50.263,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,50.615,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,50.785,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,50.639,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,50.248,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,50.291,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,50.713,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,50.343,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,50.282,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,50.185,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,50.847,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,50.226,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,0.063,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,0.042,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,0.038,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,0.035,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,0.034,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,0.033,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,0.033,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,0.033,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,0.033,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,0.033,True,True,False,unknown,,,
raw,client_quickack_on,default,on,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,0.032,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,1.093,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,1.092,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,1.095,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,1.096,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,1.104,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,1.097,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,1.111,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,1.095,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,1.095,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,1.093,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,1.095,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,1.093,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,1.093,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,1.096,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,1.117,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,1.638,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,1.14,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,1.14,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,1.14,True,True,False,unknown,,,
raw,client_quickack_on,default,on,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,1.108,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,2.107,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,2.099,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,2.098,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,2.107,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,2.106,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,2.105,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,2.098,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,2.097,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,2.103,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,2.101,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,2.103,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,2.102,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,2.104,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,2.103,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,2.098,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,2.097,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,2.102,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,2.102,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,2.105,True,True,False,unknown,,,
raw,client_quickack_on,default,on,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,2.099,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,5.115,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,5.106,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,5.107,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,5.098,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,5.138,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,5.137,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,5.141,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,5.132,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,5.144,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,5.131,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,5.137,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,5.129,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,5.137,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,5.133,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,5.138,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,5.135,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,5.138,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,5.135,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,5.128,True,True,False,unknown,,,
raw,client_quickack_on,default,on,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,5.143,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,10.274,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,10.276,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,10.25,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,10.206,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,10.2,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,10.155,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,10.155,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,10.154,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,10.159,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,10.154,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,10.181,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,10.19,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,10.19,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,10.19,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,10.187,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,10.19,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,10.189,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,10.189,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,10.188,True,True,False,unknown,,,
raw,client_quickack_on,default,on,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,10.189,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,20.181,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,20.188,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,20.191,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,20.258,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,20.548,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,20.188,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,20.19,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,20.283,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,20.647,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,20.313,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,20.168,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,20.15,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,20.149,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,20.148,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,20.148,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,20.454,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,20.191,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,20.189,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,20.312,True,True,False,unknown,,,
raw,client_quickack_on,default,on,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,20.199,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,50.162,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,50.791,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,50.239,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,50.231,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,50.191,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,50.59,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,50.245,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,50.872,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,50.347,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,50.24,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,50.428,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,50.651,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,50.245,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,50.525,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,50.634,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,50.639,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,50.753,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,50.649,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,50.638,True,True,False,unknown,,,
raw,client_quickack_on,default,on,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,50.71,True,True,False,unknown,,,
