row_type,config,server_nodelay,client_quickack,requested_delay_ms,reps,req_to_resp_ms_mean,req_to_resp_ms_max,responses_ok,response_bytes_ok_all,resets,pure_ack_yes,pure_ack_no,pure_ack_unknown,pure_ack_frac,request_to_ack_ms_mean,ack_to_response_ms_mean,retransmissions_sum,capture_status,rep,request_to_response_ms,response_received,response_bytes_ok,reset,pure_ack_emitted,request_to_ack_ms,ack_to_response_ms,retransmissions
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,42.628,True,True,False,unknown,,,
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,42.721,True,True,False,unknown,,,
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,42.622,True,True,False,unknown,,,
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,42.695,True,True,False,unknown,,,
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,42.673,True,True,False,unknown,,,
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,42.683,True,True,False,unknown,,,
raw,baseline,default,default,42,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,42.635,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,45.651,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,45.633,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,45.65,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,45.702,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,45.634,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,45.711,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,45.648,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,45.635,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,45.713,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,45.646,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,45.645,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,45.648,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,45.646,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,45.741,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,45.734,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,45.648,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,45.709,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,45.659,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,45.678,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,45.685,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,45.646,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,45.725,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,45.715,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,45.64,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,45.745,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,45.714,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,45.632,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,45.702,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,45.72,True,True,False,unknown,,,
raw,baseline,default,default,45,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,45.639,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,50.747,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,50.637,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,50.696,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,50.65,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,50.721,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,50.686,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,50.602,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,50.663,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,50.656,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,50.621,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,50.69,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,50.636,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,50.696,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,50.727,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,50.669,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,50.637,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,50.727,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,50.714,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,50.639,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,50.727,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,50.697,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,50.716,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,50.652,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,50.649,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,50.689,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,50.646,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,50.709,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,50.697,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,50.746,True,True,False,unknown,,,
raw,baseline,default,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,50.723,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,25.598,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,25.609,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,25.659,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,25.634,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,25.637,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,25.628,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,25.63,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,25.682,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,25.705,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,25.65,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,25.647,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,25.645,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,25.727,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,25.713,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,25.65,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,25.642,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,25.689,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,25.6,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,25.651,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,25.693,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,25.646,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,25.7,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,25.686,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,25.668,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,25.609,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,25.628,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,25.713,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,25.626,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,25.647,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,25,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,25.68,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,30.623,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,30.699,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,30.701,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,30.714,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,30.661,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,30.689,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,30.689,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,30.646,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,30.668,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,30.636,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,30.701,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,30.688,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,30.716,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,30.669,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,30.629,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,30.711,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,30.64,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,30.694,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,30.642,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,30.701,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,30.727,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,30.697,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,30.702,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,30.682,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,30.639,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,30.738,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,30.647,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,30.645,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,30.71,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,30,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,30.709,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,35.611,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,35.664,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,35.664,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,35.63,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,35.714,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,35.623,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,35.692,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,35.702,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,35.651,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,35.642,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,35.643,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,35.624,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,35.684,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,35.692,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,35.69,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,35.619,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,35.614,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,35.634,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,35.702,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,35.684,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,35.647,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,35.757,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,35.708,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,35.725,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,35.711,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,35.735,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,35.616,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,35.638,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,35.646,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,35,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,35.649,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,38.628,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,38.685,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,38.705,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,38.637,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,38.642,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,38.632,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,38.684,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,38.705,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,38.702,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,38.623,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,38.702,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,38.628,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,38.722,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,38.652,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,38.629,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,38.712,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,38.714,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,38.642,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,38.653,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,38.628,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,38.735,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,38.706,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,38.684,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,38.703,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,38.737,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,38.619,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,38.653,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,38.675,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,38.61,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,38,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,38.644,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,40.69,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,40.628,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,40.58,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,40.654,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,40.646,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,40.645,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,40.719,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,40.672,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,40.619,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,40.638,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,40.661,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,40.631,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,40.63,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,40.617,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,40.618,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,40.671,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,40.646,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,40.612,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,40.651,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,40.727,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,20,40.643,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,21,40.547,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,22,40.63,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,23,40.647,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,24,40.621,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,25,40.716,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,26,40.716,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,27,40.642,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,28,40.665,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,40,,,,,,,,,,,,,,undetermined-needs-privileged-capture,29,40.716,True,True,False,unknown,,,
